task_id,robot_id,operator_id,task_type,start_datetime,end_datetime,duration_minutes,source_zone,destination_zone,product_sku,quantity_units,weight_kg,task_status,priority_level,error_occurred,error_code,completion_rate_pct,energy_consumed_kwh,shift,batch_id_ref
10216369,1957061,3086647,Transport,2025-02-19,2025-02-19 00:06:00,6,E,A,SKU84270,47,2.37,Cancelled,2,0,0000,98.89,3.715,Night,4744198
10208439,1427873,3747919,Replenishment,2023-04-18,2023-04-18 00:17:00,17,B,C,SKU18285,28,25.54,Failed,3,0,0000,99.87,1.148,Afternoon,4970645
12941572,1128051,3836026,Replenishment,2024-11-17,2024-11-17 00:27:00,27,B,B,SKU14990,21,4.01,Failed,3,0,0000,99.29,0.909,Morning,4554108
17772877,1036276,3379386,Place,2023-03-13,2023-03-13 00:01:00,1,C,E,SKU54112,30,75.18,Completed,3,0,0000,97.93,0.412,Afternoon,4873959
10151789,1031741,3031111,Transport,2023-10-08,2023-10-08 00:42:00,42,D,E,SKU42875,50,36.56,Completed,3,1,2121,0.82,3.301,Night,4296988
13259254,1890895,3620705,Inspection,2024-07-03,2024-07-03 00:04:00,4,D,B,SKU39058,89,1.14,Completed,3,0,0000,99.26,1.252,Morning,4973617
13600366,1765185,3223793,Pick,2023-05-10,2023-05-10 00:08:00,8,C,E,SKU93595,32,6.12,Failed,2,0,0000,96.42,3.282,Afternoon,4371077
11714142,1067210,3310489,Place,2024-05-16,2024-05-16 00:17:00,17,F,D,SKU22944,128,11.07,Completed,2,0,0000,96.77,0.148,Morning,4165153
17869310,1969071,3842724,Replenishment,2024-08-10,2024-08-10 00:01:00,1,C,A,SKU46895,52,61.54,Completed,3,1,2217,54.0,5.674,Afternoon,4067713
19751625,1106781,7023782,Transport,2024-03-27,2024-03-27 00:55:00,55,D,A,SKU30796,60,32.45,Failed,4,0,0000,95.93,2.724,Night,4535571
15251401,1604322,3593128,Pick,2023-10-31,2023-10-31 00:41:00,41,Staging,B,SKU72950,94,42.11,Completed,1,0,0000,95.85,0.129,Morning,4484420
17703939,1126225,3948063,Place,2023-07-04,2023-07-04 00:16:00,16,B,C,SKU34646,36,7.61,Completed,2,0,0000,99.09,0.529,Afternoon,4389591
13883879,1248448,3955609,Charging,2025-03-16,2025-03-16 00:16:00,16,C,B,SKU94722,37,19.28,Completed,3,0,0000,98.97,6.023,Morning,4596518
13874243,1159565,3226372,Pick,2025-02-10,2025-02-10 00:05:00,5,E,D,SKU61357,37,1.67,Completed,3,0,0000,99.57,0.01,Night,4975849
14597247,1491458,3041318,Replenishment,2024-07-27,2024-07-27 00:18:00,18,A,B,SKU63609,14,6.25,Failed,4,0,0000,96.1,0.724,Afternoon,4684660
13182946,1356752,3766469,Place,2023-09-24,2023-09-24 01:39:00,99,E,B,SKU15682,23,7.07,Completed,5,0,0000,97.28,2.349,Morning,4009832
19470060,1240442,3712068,Replenishment,2024-01-14,2024-01-14 00:52:00,52,E,A,SKU78007,35,14.91,Completed,4,0,0000,96.25,0.623,Night,4330896
18778233,1043137,3228243,Place,2024-05-11,2024-05-11 00:17:00,17,A,F,SKU64535,42,20.34,Failed,3,0,0000,98.71,0.653,Morning,4555540
15451436,1644568,3385947,Transport,2023-01-07,2023-01-07 01:17:00,77,C,D,SKU23707,51,28.76,Cancelled,4,0,0000,97.28,0.942,Night,4687059
15528208,1803843,3320930,Place,2023-03-17,2023-03-17 00:27:00,27,D,D,SKU60192,24,7.06,Completed,3,0,0000,97.49,0.037,Morning,4441041
13368209,1373641,3629678,Pick,2024-12-17,2024-12-17 00:25:00,25,F,Shipping,SKU56015,139,78.36,Completed,3,0,0000,95.04,3.265,Night,4702256
10202825,1244878,3916059,Transport,2023-01-23,2023-01-23 00:20:00,20,E,B,SKU38646,39,29.36,Completed,3,0,0000,96.57,1.57,Night,4569675
13464336,1623851,3129827,Charging,2025-02-23,2025-02-23 00:12:00,12,C,A,SKU84508,16,12.64,Completed,3,0,0000,96.58,2.081,Afternoon,4887884
15533226,1690926,3547553,Place,2024-09-22,2024-09-22 00:04:00,4,C,C,SKU51807,27,34.53,Failed,3,0,0000,97.82,1.655,Morning,4927017
18053864,1141082,3963524,Transport,2023-03-15,2023-03-15 00:32:00,32,B,F,SKU56321,26,17.91,Partial,1,1,1957,16.84,1.527,Morning,4788333
15170584,1547879,3455631,Transport,2024-09-26,2024-09-26 00:11:00,11,C,C,SKU13921,128,34.42,Completed,3,0,0000,95.41,2.031,Morning,4107277
12138835,1999877,3827080,Pick,2023-09-29,2023-09-29 00:18:00,18,A,F,SKU58866,60,15.18,Completed,4,0,0000,99.13,0.103,Afternoon,4956055
11274638,1515165,3040473,Place,2023-08-04,2023-08-04 00:08:00,8,A,B,SKU86554,39,4.53,Completed,3,0,0000,98.68,0.357,Night,4537679
17319644,1872497,3798970,Pick,2023-11-19,2023-11-19 00:03:00,3,C,A,SKU57274,47,19.33,Partial,5,1,7956,45.9,1.429,Afternoon,4566386
17296824,1190336,3839407,Replenishment,2023-06-04,2023-06-04 00:59:00,59,D,Shipping,SKU92334,34,5.35,Cancelled,2,0,0000,96.06,0.503,Morning,4021815
10524429,1572616,3867749,Pick,2025-04-08,2025-04-08 00:01:00,1,E,B,SKU26627,96,39.2,Cancelled,3,0,0000,97.73,2.986,Night,4322552
15767840,1859755,3225198,Transport,2024-03-16,2024-03-16 01:07:00,67,C,C,SKU86386,130,8.4,Completed,3,0,0000,95.44,0.188,Afternoon,4467926
15178353,1464546,3900590,Charging,2023-10-31,2023-10-31 00:15:00,15,B,C,SKU82258,138,1.03,Completed,3,0,0000,97.83,3.927,Morning,4105097
11083634,1093947,3247153,Place,2024-02-06,2024-02-06 00:46:00,46,B,E,SKU84353,54,12.62,Completed,4,0,0000,96.08,2.601,Night,4664016
12822724,1575999,3083401,Pick,2024-08-16,2024-08-16 00:26:00,26,C,B,SKU37233,72,2.74,Completed,3,0,0000,99.29,0.257,Afternoon,4314438
11430919,1636560,3096320,Inspection,2025-02-03,2025-02-03 01:23:00,83,F,A,SKU21545,23,4.22,Completed,5,1,6725,53.96,2.768,Night,4775551
16171312,1450822,3253740,Pick,2024-12-13,2024-12-13 00:16:00,16,F,Shipping,SKU23213,36,97.44,Completed,4,0,0000,95.08,0.533,Afternoon,4881698
11931114,1798668,3877861,Transport,2024-06-30,2024-06-30 00:42:00,42,D,E,SKU31889,84,2.55,Completed,3,0,0000,97.54,0.07,Afternoon,4735086
16501199,1684787,3085653,Transport,2024-12-30,2024-12-30 00:36:00,36,A,E,SKU14364,41,7.05,Partial,1,0,0000,97.08,3.046,Afternoon,4630304
10884802,1428569,3958063,Pick,2024-09-19,2024-09-19 00:13:00,13,Staging,A,SKU74333,56,21.93,Completed,4,0,0000,96.59,0.282,Night,4791543
13032502,1040937,3624837,Place,2024-07-16,2024-07-16 00:17:00,17,A,A,SKU77843,95,7.63,Completed,2,1,8244,68.02,0.802,Afternoon,4066887
11639441,1314007,3823238,Replenishment,2024-02-26,2024-02-26 00:43:00,43,C,F,SKU45221,58,10.29,Completed,4,0,0000,98.65,1.132,Night,4107911
14305394,1474166,3491026,Pick,2024-02-22,2024-02-22 00:18:00,18,A,C,SKU85327,62,74.14,Completed,2,0,0000,95.49,0.413,Morning,4785765
14275787,1494276,3821143,Inspection,2025-04-03,2025-04-03 00:05:00,5,A,D,SKU62494,54,3.57,Completed,2,1,2118,12.58,2.63,Afternoon,4041937
13478483,1632576,3815903,Place,2024-07-16,2024-07-16 00:29:00,29,D,Shipping,SKU79033,48,18.48,Completed,4,0,0000,99.57,0.058,Morning,4948466
16151876,1891747,3893310,Inspection,2024-08-23,2024-08-23 00:04:00,4,A,B,SKU59318,104,6.94,Completed,3,0,0000,98.84,0.433,Morning,4906240
13475484,1711522,3513454,Maintenance,2025-04-26,2025-04-26 00:04:00,4,B,C,SKU69891,42,1.58,Completed,4,0,0000,95.94,1.304,Night,4044264
12787885,1612059,3890181,Transport,2024-06-13,2024-06-13 00:21:00,21,B,A,SKU77732,23,14.47,Completed,1,1,4027,27.76,0.362,Night,4158212
19527083,1281234,3272994,Pick,2023-01-22,2023-01-22 00:15:00,15,E,C,SKU15877,51,5.91,Completed,2,0,0000,97.38,0.683,Night,4280057
16167610,1910829,3391264,Place,2023-07-25,2023-07-25 00:43:00,43,B,B,SKU62192,64,17.52,Completed,3,0,0000,97.63,2.958,Morning,4556509
15494885,1597777,3507879,Place,2024-08-11,2024-08-11 00:04:00,4,D,B,SKU54584,42,2.96,Completed,2,1,5486,34.66,0.396,Night,4922029
17372955,1202311,3358821,Pick,2024-04-07,2024-04-07 00:54:00,54,D,A,SKU80424,37,15.91,Completed,3,0,0000,99.59,3.823,Afternoon,4228548
17220657,1206317,3836267,Place,2023-05-05,2023-05-05 01:05:00,65,C,A,SKU36096,25,21.23,Failed,4,0,0000,98.66,0.969,Morning,4521548
10334519,1363325,3660621,Charging,2024-10-13,2024-10-13 00:03:00,3,C,E,SKU68553,36,10.07,Completed,5,0,0000,95.94,0.088,Morning,4078069
15669779,1622667,3697383,Transport,2025-01-29,2025-01-29 00:19:00,19,E,B,SKU53559,85,0.5,Failed,2,0,0000,99.77,1.814,Afternoon,4193600
17611564,1625033,3775472,Place,2024-03-23,2024-03-23 00:17:00,17,A,F,SKU10061,18,0.71,Completed,2,0,0000,96.13,6.64,Afternoon,4794649
17847412,1534950,7164585,Pick,2023-10-30,2023-10-30 00:40:00,40,C,E,SKU92399,36,24.24,Failed,2,0,0000,97.85,2.844,Afternoon,4870936
13071049,1968564,3338838,Transport,2023-08-06,2023-08-06 00:03:00,3,F,F,SKU78441,75,4.98,In-Progress,4,1,6398,87.19,2.607,Afternoon,4061158
18050892,1301720,3187346,Transport,2024-09-17,2024-09-17 00:43:00,43,C,D,SKU14737,50,1.99,Completed,2,1,9229,68.47,3.413,Afternoon,4991218
13653868,1755587,3544330,Inspection,2023-02-04,2023-02-04 00:30:00,30,C,A,SKU82102,71,36.85,Completed,2,0,0000,99.3,1.669,Morning,4775973
15336196,1956329,3076818,Replenishment,2023-04-11,2023-04-11 00:05:00,5,B,F,SKU27425,92,18.71,Completed,1,0,0000,99.67,1.946,Morning,4001617
19054410,1817043,3197748,Charging,2024-07-17,2024-07-17 00:40:00,40,B,D,SKU62884,67,12.09,Completed,5,0,0000,96.48,1.897,Morning,4461814
15168413,1873653,3003999,Place,2024-12-23,2024-12-23 00:22:00,22,A,E,SKU88636,38,8.03,Completed,4,0,0000,96.9,0.079,Afternoon,4627929
14499917,1652683,3037064,Transport,2024-10-04,2024-10-04 00:20:00,20,A,B,SKU31648,58,1.88,Completed,3,1,5220,71.69,3.37,Night,4592825
13924526,1817497,3041556,Place,2023-06-04,2023-06-04 00:29:00,29,A,B,SKU15094,52,1.36,Completed,3,0,0000,97.15,1.74,Afternoon,4027215
12191925,1459214,3244461,Maintenance,2023-03-25,2023-03-25 00:18:00,18,B,C,SKU72715,18,5.26,Completed,2,0,0000,97.73,0.237,Night,4172375
16655584,1649393,3370999,Charging,2024-11-05,2024-11-05 00:06:00,6,Staging,F,SKU24460,106,12.4,Failed,2,0,0000,98.96,1.968,Afternoon,4969576
12421531,1127871,3288325,Replenishment,2024-10-09,2024-10-09 00:19:00,19,A,F,SKU29017,75,35.4,Completed,5,0,0000,95.2,1.565,Afternoon,4073164
13635416,1198394,7532700,Pick,2025-02-28,2025-02-28 00:11:00,11,E,A,SKU90421,35,88.59,Cancelled,2,0,0000,96.41,0.364,Afternoon,4312314
13234666,1499237,7191351,Place,2023-04-19,2023-04-19 00:05:00,5,F,C,SKU93834,75,8.64,Failed,5,0,0000,96.91,0.526,Night,4398203
15904882,1660515,3783882,Pick,2023-05-25,2023-05-25 01:16:00,76,C,C,SKU10476,58,18.64,Cancelled,4,0,0000,96.4,0.387,Morning,4178286
12038532,1291607,3118466,Charging,2023-11-08,2023-11-08 00:02:00,2,C,A,SKU42098,166,100.31,Completed,4,0,0000,98.16,0.751,Afternoon,4432391
15685773,1174885,3628214,Charging,2025-03-28,2025-03-28 00:22:00,22,C,C,SKU38689,36,20.39,Failed,3,0,0000,99.74,0.902,Morning,4389163
15323234,1713358,3700789,Place,2024-04-29,2024-04-29 00:15:00,15,B,B,SKU78077,11,14.84,Completed,2,0,0000,96.94,2.097,Afternoon,4251144
11685734,1584242,3550096,Place,2023-02-01,2023-02-01 01:18:00,78,Staging,B,SKU15044,62,20.46,Failed,3,0,0000,97.36,1.16,Afternoon,4317370
19386237,1905576,7588008,Transport,2024-03-26,2024-03-26 00:45:00,45,A,E,SKU69077,54,4.31,Partial,2,0,0000,95.8,2.21,Afternoon,4346723
16091294,1786117,3724676,Replenishment,2023-05-19,2023-05-19 00:01:00,1,A,B,SKU70004,63,2.66,Completed,3,0,0000,98.82,3.075,Night,4867819
14814263,1019709,3789204,Place,2024-07-10,2024-07-10 01:25:00,85,A,B,SKU97376,30,2.58,Completed,4,0,0000,96.92,0.856,Morning,4897889
18472601,1920547,3994181,Replenishment,2023-05-10,2023-05-10 00:23:00,23,E,F,SKU37660,80,0.5,Completed,5,0,0000,95.34,0.16,Morning,4855498
10076917,1752851,3622732,Replenishment,2023-05-06,2023-05-06 00:01:00,1,B,F,SKU79682,101,31.95,In-Progress,3,0,0000,98.03,0.054,Afternoon,4795596
14867653,1696112,3735964,Transport,2024-04-30,2024-04-30 00:37:00,37,C,C,SKU41466,60,9.5,Partial,2,0,0000,99.29,0.218,Morning,4657715
10559139,1612378,3304559,Replenishment,2024-03-23,2024-03-23 00:08:00,8,C,C,SKU59943,45,29.58,Completed,3,0,0000,98.5,2.0,Morning,4424628
18341267,1302662,3791034,Replenishment,2024-03-17,2024-03-17 00:01:00,1,E,F,SKU38099,2,2.16,Completed,3,1,4378,25.77,1.779,Afternoon,4752987
17147310,1594165,7051787,Pick,2025-03-11,2025-03-11 00:48:00,48,A,D,SKU14803,6,48.55,Completed,3,0,0000,97.67,2.481,Morning,4705622
13255951,1042567,3845908,Pick,2025-03-16,2025-03-16 01:38:00,98,E,F,SKU59489,58,7.21,Failed,5,0,0000,99.35,1.039,Afternoon,4223031
19825535,1487012,3720368,Place,2025-03-24,2025-03-24 00:42:00,42,B,C,SKU92884,19,3.86,Completed,3,0,0000,96.8,0.395,Night,4983024
17902592,1059157,3650758,Transport,2024-03-23,2024-03-23 00:16:00,16,A,E,SKU17393,40,17.63,Completed,3,0,0000,99.98,0.686,Night,4998004
14959789,1990968,3607602,Transport,2024-11-26,2024-11-26 00:22:00,22,B,A,SKU76552,63,18.59,Cancelled,3,1,7088,73.93,1.214,Morning,4590022
11532532,1682300,3686489,Pick,2023-04-08,2023-04-08 00:28:00,28,C,C,SKU20293,54,22.94,Completed,5,1,5612,89.67,0.794,Night,4021568
18641345,1447410,3126126,Pick,2024-07-30,2024-07-30 00:43:00,43,B,E,SKU11775,125,11.62,Cancelled,2,0,0000,97.48,2.101,Night,4715456
11189776,1837796,3213703,Inspection,2023-06-12,2023-06-12 00:24:00,24,B,C,SKU58450,102,15.34,Completed,1,0,0000,98.86,0.296,Night,4858969
13699154,1895155,3732641,Inspection,2024-02-05,2024-02-05 00:01:00,1,B,E,SKU92260,15,22.44,Completed,2,0,0000,96.09,0.387,Afternoon,4049547
15452412,1139427,3421582,Place,2024-10-24,2024-10-24 00:03:00,3,A,A,SKU98426,93,4.29,Completed,5,0,0000,98.72,1.745,Night,4254268
11479813,1705389,3089480,Place,2024-05-27,2024-05-27 00:11:00,11,Staging,A,SKU85605,46,11.79,Completed,3,1,9188,8.2,1.19,Afternoon,4397030
15837183,1061990,3454361,Place,2023-11-28,2023-11-28 00:05:00,5,B,B,SKU88200,86,2.67,Completed,3,0,0000,98.12,4.882,Afternoon,4930230
19101779,1326848,3749365,Pick,2024-06-26,2024-06-26 01:37:00,97,C,D,SKU91058,26,39.76,Cancelled,4,0,0000,98.77,1.317,Afternoon,4884896
12432413,1611035,3412566,Place,2023-01-25,2023-01-25 00:01:00,1,B,E,SKU66809,84,5.15,Completed,3,0,0000,95.12,0.587,Afternoon,4754090
14540565,1986549,3226384,Transport,2023-05-13,2023-05-13 00:26:00,26,C,D,SKU72859,96,6.81,Completed,3,0,0000,98.14,0.769,Night,4415367
17775086,1147529,3150636,Pick,2024-12-13,2024-12-13 00:11:00,11,A,A,SKU35174,51,9.47,Completed,5,0,0000,97.36,0.931,Morning,4012666
19072355,1189058,3412495,Transport,2025-03-07,2025-03-07 00:04:00,4,A,C,SKU85134,48,48.79,Completed,3,0,0000,96.56,1.503,Morning,4471243
11228691,1897519,7454960,Transport,2025-03-04,2025-03-04 00:50:00,50,D,B,SKU89378,13,3.23,Completed,3,0,0000,98.82,0.523,Morning,4745458
18642674,1286562,3951410,Transport,2024-09-05,2024-09-05 00:01:00,1,D,C,SKU60560,109,0.69,Completed,5,0,0000,95.7,1.265,Night,4365444
12983627,1717035,3380794,Inspection,2023-02-08,2023-02-08 00:31:00,31,C,B,SKU49878,57,28.05,In-Progress,3,0,0000,96.69,0.258,Morning,4598524
10355814,1319131,3917939,Place,2024-11-17,2024-11-17 00:01:00,1,C,A,SKU63817,31,6.7,Partial,5,0,0000,95.45,1.131,Morning,4795541
18036838,1306927,3530917,Inspection,2024-02-06,2024-02-06 01:58:00,118,C,C,SKU83411,111,15.68,Completed,2,0,0000,98.68,1.71,Night,4285763
19305471,1179620,7449106,Transport,2023-10-12,2023-10-12 00:07:00,7,A,E,SKU48964,83,15.4,Completed,4,0,0000,95.23,0.777,Afternoon,4966973
19068144,1518900,3673064,Place,2025-01-03,2025-01-03 00:07:00,7,A,C,SKU34617,112,2.3,Completed,3,0,0000,96.29,0.879,Night,4051493
13062906,1998561,3120142,Pick,2024-09-08,2024-09-08 01:17:00,77,D,C,SKU38550,52,0.52,Failed,5,0,0000,98.68,2.943,Afternoon,4124683
12639674,1421033,3471470,Pick,2024-03-22,2024-03-22 00:01:00,1,B,E,SKU86200,15,1.3,Completed,4,0,0000,97.66,1.775,Night,4995854
11794667,1469703,3076679,Place,2024-03-22,2024-03-22 00:20:00,20,F,D,SKU96181,78,45.67,Completed,3,0,0000,97.19,0.777,Morning,4646684
18670089,1591876,3591282,Pick,2023-01-30,2023-01-30 00:01:00,1,B,B,SKU31642,53,30.32,Partial,4,0,0000,99.48,0.357,Afternoon,4016113
11592253,1546261,3713265,Pick,2024-09-09,2024-09-09 00:01:00,1,B,C,SKU66089,63,7.65,Completed,3,1,8138,60.24,1.472,Afternoon,4500343
18134521,1705008,3216881,Pick,2024-03-11,2024-03-11 01:41:00,101,A,A,SKU96712,31,68.73,Completed,3,0,0000,97.99,0.827,Morning,4076312
15311548,1439055,3508815,Transport,2024-10-22,2024-10-22 00:21:00,21,D,F,SKU88729,83,4.39,Completed,3,0,0000,97.59,0.428,Afternoon,4620293
18559008,1213409,3018273,Transport,2024-12-04,2024-12-04 02:39:00,159,Staging,F,SKU38986,53,26.33,Completed,3,1,5145,46.14,0.282,Morning,4222473
12185923,1619362,3554896,Place,2024-10-14,2024-10-14 00:02:00,2,A,C,SKU78295,37,29.76,In-Progress,4,0,0000,97.86,0.172,Morning,4543520
12085395,1745045,3287689,Pick,2024-10-12,2024-10-12 02:01:00,121,F,E,SKU79463,66,32.19,Completed,1,0,0000,98.51,0.079,Night,4813003
10330699,1579954,3958283,Pick,2024-06-01,2024-06-01 00:13:00,13,A,D,SKU22893,22,0.73,Completed,3,0,0000,99.81,1.969,Afternoon,4870387
16210376,1760442,3645606,Pick,2025-01-12,2025-01-12 00:05:00,5,Staging,D,SKU56130,28,57.57,Partial,5,0,0000,98.81,0.49,Morning,4752975
14510949,1582766,3067940,Charging,2023-12-24,2023-12-24 00:08:00,8,D,D,SKU89024,59,11.37,Completed,3,1,1211,20.63,0.594,Afternoon,4520312
13779329,1472484,3667160,Pick,2023-09-05,2023-09-05 00:08:00,8,D,B,SKU35203,31,57.68,Completed,5,0,0000,98.72,12.921,Morning,4876820
13102896,1670047,3332881,Replenishment,2025-02-22,2025-02-22 00:35:00,35,A,E,SKU25633,36,5.19,Completed,2,0,0000,97.25,0.597,Afternoon,4111833
16226240,1286363,3676414,Pick,2023-12-22,2023-12-22 00:02:00,2,A,Shipping,SKU87918,84,10.87,Completed,1,1,5585,30.45,0.501,Morning,4606263
14651534,1078646,3875914,Place,2023-12-08,2023-12-08 01:24:00,84,D,B,SKU42162,28,59.06,Completed,5,0,0000,99.0,0.862,Afternoon,4367770
16464198,1978011,3883611,Pick,2023-04-24,2023-04-24 00:31:00,31,D,C,SKU58771,58,25.99,Completed,3,0,0000,96.06,0.986,Morning,4130191
18757521,1905656,3230554,Transport,2023-12-18,2023-12-18 00:33:00,33,C,E,SKU35224,58,2.82,Completed,3,0,0000,99.34,2.505,Night,4500768
16169430,1337677,3459839,Inspection,2023-07-20,2023-07-20 00:33:00,33,C,B,SKU27415,13,31.32,Completed,2,0,0000,95.31,2.11,Afternoon,4233509
10170449,1352905,3213600,Pick,2023-02-24,2023-02-24 00:44:00,44,A,F,SKU42792,79,4.47,In-Progress,3,1,6632,70.47,1.832,Morning,4008031
13093732,1921239,3717928,Transport,2024-10-04,2024-10-04 00:04:00,4,E,F,SKU55687,33,23.23,Completed,5,0,0000,95.65,1.902,Morning,4334023
10992501,1585984,3106014,Pick,2023-08-28,2023-08-28 00:32:00,32,E,D,SKU61729,129,22.55,Completed,4,0,0000,98.11,0.572,Afternoon,4054556
13359281,1230007,3451653,Place,2024-07-28,2024-07-28 00:29:00,29,A,D,SKU38125,66,2.56,Failed,3,0,0000,98.5,2.22,Morning,4046268
10754750,1976368,3112887,Inspection,2023-05-09,2023-05-09 00:16:00,16,F,B,SKU68156,113,3.33,Cancelled,2,0,0000,97.83,0.414,Night,4750232
15232888,1400288,3793874,Replenishment,2023-10-02,2023-10-02 01:27:00,87,D,C,SKU68603,60,33.96,Completed,4,0,0000,96.03,1.879,Night,4556198
10926216,1304522,3911433,Pick,2024-05-29,2024-05-29 00:03:00,3,A,F,SKU38753,73,14.16,In-Progress,5,0,0000,99.59,0.078,Morning,4722354
18052585,1769859,3288177,Charging,2023-03-15,2023-03-15 00:01:00,1,Staging,Shipping,SKU30310,74,7.15,Completed,2,0,0000,97.65,9.741,Morning,4268042
10299066,1576617,3815597,Place,2025-03-05,2025-03-05 00:12:00,12,B,A,SKU73281,58,3.32,Cancelled,5,0,0000,98.06,1.995,Morning,4026557
15909673,1440981,3525944,Pick,2025-02-19,2025-02-19 00:19:00,19,C,C,SKU76988,42,2.74,Completed,4,0,0000,98.25,1.927,Morning,4518388
16789377,1464272,3880612,Transport,2023-02-19,2023-02-19 00:56:00,56,B,B,SKU90780,55,30.19,Cancelled,4,0,0000,97.75,2.114,Afternoon,4798582
12568884,1259803,3905003,Charging,2024-01-21,2024-01-21 00:08:00,8,C,D,SKU82560,67,7.79,Completed,2,0,0000,98.35,1.148,Night,4328517
15166358,1257943,3481638,Place,2024-01-01,2024-01-01 00:26:00,26,B,C,SKU52902,26,16.43,Completed,3,0,0000,98.19,0.59,Morning,4239703
12421259,1874911,3832309,Inspection,2025-03-22,2025-03-22 00:41:00,41,B,C,SKU72250,51,12.68,Completed,5,0,0000,98.92,0.384,Night,4797138
19775808,1275346,3885270,Pick,2025-03-02,2025-03-02 00:07:00,7,E,A,SKU33636,103,66.55,Completed,5,0,0000,97.1,1.007,Night,4255604
14754651,1859841,3759764,Place,2023-04-04,2023-04-04 01:04:00,64,C,F,SKU20501,42,9.41,Completed,4,0,0000,96.81,0.909,Night,4893758
18844767,1036305,3088855,Transport,2024-07-14,2024-07-14 00:31:00,31,D,B,SKU59717,99,18.85,Completed,4,0,0000,95.16,2.001,Afternoon,4057353
17399490,1165041,3808084,Maintenance,2024-06-09,2024-06-09 00:49:00,49,C,E,SKU88850,74,64.9,Failed,2,0,0000,99.19,0.603,Morning,4262364
14277838,1575838,3801978,Replenishment,2023-01-11,2023-01-11 00:23:00,23,A,A,SKU77768,28,6.5,In-Progress,3,0,0000,98.6,1.147,Afternoon,4391059
17123049,1005464,3275616,Pick,2023-11-19,2023-11-19 00:06:00,6,F,Shipping,SKU98845,37,27.15,Completed,4,0,0000,97.35,0.612,Night,4527948
10927135,1514340,3530531,Pick,2025-02-13,2025-02-13 00:45:00,45,D,D,SKU40450,35,3.69,Completed,4,0,0000,96.95,0.936,Morning,4236499
17681574,1918841,3064180,Place,2024-08-16,2024-08-16 00:01:00,1,B,E,SKU96513,40,4.5,Completed,4,0,0000,97.15,0.118,Morning,4178636
15353850,1457257,3299768,Pick,2023-02-02,2023-02-02 01:42:00,102,E,C,SKU60112,35,6.12,Completed,4,0,0000,95.84,0.325,Afternoon,4249411
17327348,1266421,3971078,Pick,2025-04-17,2025-04-17 00:32:00,32,D,F,SKU53610,46,73.5,Completed,3,0,0000,96.62,0.091,Morning,4468317
17264054,1609412,3244409,Place,2023-04-24,2023-04-24 02:22:00,142,Staging,C,SKU29420,104,33.67,Failed,3,1,1834,62.6,1.17,Night,4052592
14329030,1735998,3062425,Place,2025-01-11,2025-01-11 00:21:00,21,E,A,SKU33911,43,2.71,Completed,5,0,0000,98.72,0.367,Night,4346200
14818677,1481118,3703139,Replenishment,2023-03-25,2023-03-25 01:34:00,94,C,C,SKU60699,38,0.5,Completed,4,0,0000,98.96,0.607,Night,4974494
16229826,1525995,3053030,Place,2023-03-24,2023-03-24 00:13:00,13,A,E,SKU60571,64,5.67,Completed,4,0,0000,97.58,0.789,Night,4228197
14928418,1453238,3759856,Transport,2023-08-01,2023-08-01 00:05:00,5,B,C,SKU41178,81,30.34,Completed,4,0,0000,99.63,6.049,Morning,4429839
19792784,1516606,3396180,Transport,2024-10-12,2024-10-12 00:53:00,53,C,A,SKU95868,85,12.13,Partial,3,0,0000,98.73,0.774,Night,4862407
14905031,1548358,3463748,Transport,2023-07-08,2023-07-08 00:10:00,10,B,D,SKU51067,68,15.69,Completed,4,0,0000,96.28,0.583,Afternoon,4762436
10722237,1074436,3851413,Transport,2023-01-08,2023-01-08 00:30:00,30,A,B,SKU80838,31,4.03,Completed,2,0,0000,98.72,2.039,Night,4789287
14609020,1037679,3079950,Place,2023-06-04,2023-06-04 01:50:00,110,B,B,SKU18744,43,19.73,Completed,3,0,0000,95.66,0.496,Night,4612084
10247203,1556556,3230947,Transport,2024-04-29,2024-04-29 00:32:00,32,B,D,SKU79295,25,4.24,Completed,3,0,0000,99.39,0.616,Morning,4540861
19123556,1394946,3780388,Pick,2025-01-16,2025-01-16 01:52:00,112,E,F,SKU91908,33,15.15,Completed,3,0,0000,99.1,2.398,Afternoon,4388568
17740801,1760604,3875821,Pick,2023-02-21,2023-02-21 00:09:00,9,E,D,SKU28193,24,13.05,Completed,2,0,0000,99.5,1.748,Morning,4327153
11690431,1549826,3641894,Transport,2024-09-16,2024-09-16 00:25:00,25,C,F,SKU35662,29,27.84,Completed,2,0,0000,98.65,2.321,Night,4641044
