shipment_id,route_id,order_id,shipment_date,scheduled_delivery_date,actual_delivery_date,product_id,quantity_units,weight_kg,volume_m3,temperature_min_c,temperature_max_c,tracking_number,customs_cleared,customs_clearance_date,total_cost_usd,insurance_value_usd,delivery_status,delay_reason,customer_satisfaction_score
46473726,7718115,2549466,2024-01-21,2024-01-28,2024-01-30,1262463,224,342.2,0.05,18,8,884605257555,0,,1167.25,940.15,Delivered,None,4.3
42801177,7012681,2723019,2025-03-30,2025-04-08,2025-04-13,1089602,220,464.91,1.441,2,20,532456067224,0,,994.54,8668.9,Delivered,Customs,4.8
42660854,7402273,2993602,2024-02-13,2024-02-26,2024-02-27,1766100,142,1.0,0.65,18,20,960211663817,1,2023-07-26,390.83,2676.04,Delivered,None,
42135803,7450277,2940228,2023-08-11,2023-08-12,2023-08-13,1207743,286,206.2,5.136,2,25,893404078904,0,,188.71,503.65,In-Transit,None,
43021995,7553982,2846200,2023-05-04,2023-05-06,2023-05-06,1453305,151,37.75,0.058,10,25,180803614310,1,2024-12-04,323.18,3304.79,Delivered,None,
48717730,7045915,2616419,2024-01-27,2024-02-02,2024-02-02,1068609,241,123.05,0.473,15,20,374232712532,1,2025-02-17,118.61,1069.58,Delivered,None,4.6
41156571,7956889,2254154,2023-01-02,2023-01-15,2023-01-16,1934758,114,43.2,0.192,10,25,540822057163,1,2024-12-28,428.28,3703.61,Delivered,None,3.5
46400256,7509111,2740453,2024-10-29,2024-11-01,2024-11-02,1353231,237,658.24,0.589,10,8,272282900883,0,,140.85,1616.41,Delivered,Weather,4.7
41332546,7576870,2037269,2025-03-18,2025-03-31,2025-04-01,1106863,276,27.61,1.213,10,30,290729826786,0,,2214.23,3224.52,Delivered,None,
49085657,7184894,2505602,2025-01-08,2025-01-17,2025-01-20,1850959,329,42.13,0.608,2,20,459484337162,0,,67.66,1198.62,Delivered,None,4.4
41923405,7603026,2608557,2024-08-20,2024-09-02,2024-09-03,1048237,433,58.56,0.777,10,20,486888038548,0,,562.65,1595.31,Delivered,None,4.7
44771265,7308857,2889987,2024-01-13,2024-01-24,2024-01-24,1065936,112,259.21,2.871,2,8,623466379917,0,,384.37,6346.96,Delivered,None,3.7
42409242,7985914,2894194,2023-08-05,2023-08-09,2023-08-09,1718188,286,1422.93,0.061,18,30,647126673166,1,2024-02-01,20.31,1382.72,Delivered,Customs,3.9
47553058,7655658,2833019,2025-02-22,2025-02-28,2025-03-02,1988947,166,198.92,0.05,15,25,492160159119,0,,672.94,3283.08,Delivered,None,4.7
46709290,7135155,2601876,2022-10-10,2022-10-13,2022-10-15,1882444,73,112.26,2.472,2,20,841959837759,0,,694.69,1564.51,Delivered,None,4.1
48817724,7982285,2184370,2024-12-26,2025-01-01,2025-01-01,1885421,222,108.08,4.041,10,25,439360425284,0,,216.01,1080.48,In-Transit,None,
44885853,7010371,2634983,2023-06-30,2023-07-04,2023-07-04,1487914,82,251.81,1.708,2,25,891439259566,0,,245.21,4146.06,Delivered,None,
44128004,7971481,2243693,2023-11-11,2023-11-20,2023-11-23,1651373,203,48.29,0.195,18,30,409563194800,0,,245.65,763.38,Delayed,None,3.0
43071060,7001496,2951755,2023-06-17,2023-06-29,2023-07-04,1136690,222,158.23,1.347,15,30,919250338343,0,,559.71,1379.42,Delivered,None,
48476590,7780209,2231535,2024-03-08,2024-03-20,2024-03-21,1100651,284,1311.95,2.59,2,20,234847682231,0,,1831.49,2511.26,Delivered,None,2.7
49917401,7954601,2770749,2025-01-28,2025-02-09,2025-02-10,1010666,181,60.76,0.312,15,8,137214961366,1,2024-04-28,98.12,739.96,Delivered,None,
42973970,7659230,2911635,2022-12-11,2022-12-23,2022-12-23,1967181,191,384.12,1.989,2,25,250520298078,1,2023-10-25,1597.76,103.43,Delivered,None,4.5
45537567,7310308,2162254,2023-02-26,2023-03-04,2023-03-04,1519915,148,337.64,0.223,2,8,490757553532,0,,197.49,767.06,Delivered,None,
45469896,7746616,2898852,2024-01-02,2024-01-05,2024-01-06,1028394,299,68.57,2.168,18,8,679661337435,0,,176.35,2763.42,In-Transit,None,4.4
48838807,7357352,2096378,2023-02-25,2023-03-07,2023-03-09,1173950,83,75.99,0.453,15,25,469426738435,0,,935.55,2553.4,Delivered,None,3.6
47609633,7988965,2743163,2023-07-29,2023-08-04,2023-08-07,1468714,290,547.55,4.121,2,25,782235850501,0,,380.05,126.77,Delivered,None,
49602283,7745336,2038250,2022-11-29,2022-12-07,2022-12-07,1548946,225,24.17,1.153,10,8,772195697547,0,,73.73,3758.48,Delivered,Weather,
46548827,7334415,2741713,2025-01-12,2025-01-24,2025-01-24,1195386,153,271.55,5.381,2,30,259291763331,0,,1068.24,308.72,Delayed,None,
47510784,7988308,2561074,2024-10-19,2024-10-22,2024-10-24,1899975,308,668.4,1.235,18,25,170495627247,1,2023-12-25,758.56,50.0,Delivered,Weather,3.5
42278431,7107369,2095036,2025-01-20,2025-01-25,2025-01-27,1672599,269,312.74,0.338,10,20,984711534311,0,,472.98,532.44,Delivered,None,3.2
43768123,7069030,9960853,2024-03-20,2024-03-25,2024-03-27,1907007,297,343.38,0.872,2,8,107476436342,0,,196.61,1299.3,Returned,Traffic,4.4
48972158,7731423,2119840,2023-10-15,2023-10-23,2023-10-24,1167802,215,426.15,0.487,18,25,804017719795,0,,671.46,945.04,Delivered,None,3.8
46986976,7890895,2845404,2024-01-28,2024-02-03,2024-02-05,1508072,63,141.81,1.841,18,30,932499920072,1,2022-08-07,562.18,1135.91,Delivered,None,3.1
45501273,7166557,2429376,2022-08-03,2022-08-13,2022-08-15,1795717,195,190.14,0.234,15,8,748663820459,0,,196.75,3656.14,Delivered,None,4.2
46106250,7257155,2658831,2023-10-04,2023-10-13,2023-10-14,1145089,126,120.69,0.417,2,8,106630048760,0,,1440.38,50.0,Delivered,None,2.2
48177794,7076224,2681740,2022-07-23,2022-08-02,2022-08-02,1836327,384,319.48,1.319,18,25,837512595470,0,,20.0,3994.29,Delivered,None,4.7
45763508,7211935,2953134,2024-08-06,2024-08-18,2024-08-21,1848820,219,66.92,0.338,18,20,471469841320,0,,24.26,179.63,Delivered,None,4.5
43079657,7466235,2166049,2022-11-29,2022-12-04,2022-12-07,1935727,195,495.1,1.678,15,20,803751482305,0,,1157.77,6369.81,Delivered,Customs,3.6
45623702,7533250,2062514,2025-01-14,2025-01-19,2025-01-20,1077286,99,195.48,3.149,15,20,209412283824,0,,923.82,3363.4,Delivered,Weather,4.5
42343547,7441206,2527964,2024-11-17,2024-11-28,2024-12-04,1364086,344,71.7,0.556,18,20,353322992406,0,,199.8,2179.12,In-Transit,None,4.2
44304191,7605188,9800770,2023-12-07,2023-12-08,2023-12-08,1800523,361,401.17,0.418,15,8,548215888628,0,,1237.6,744.82,Delayed,None,4.7
45772595,7595578,2788745,2025-01-24,2025-02-02,2025-02-03,1695791,246,198.64,0.05,18,25,685267170663,1,2025-02-04,1085.82,1135.36,Delivered,None,4.4
40214072,7377879,2200450,2024-12-28,2025-01-07,2025-01-09,1329907,294,172.03,0.842,2,8,396723041745,0,,347.97,12510.96,Delivered,Capacity,3.3
41997332,7132443,2987885,2023-11-11,2023-11-21,2023-11-23,1493661,130,265.3,1.357,10,8,360491627149,0,,111.42,333.86,Delivered,Traffic,
46271058,7593529,2930674,2022-07-28,2022-08-02,2022-08-02,1722988,256,103.86,1.028,10,25,499806373633,0,,110.18,4397.91,Delivered,None,4.2
40997887,7799079,2790555,2024-06-15,2024-06-28,2024-06-28,1291803,227,929.25,3.7,2,20,514752079857,0,,442.95,53.12,Returned,None,4.5
44923383,7409746,2941680,2024-04-12,2024-04-16,2024-04-19,1485105,140,369.49,0.51,15,8,219628315633,0,,58.96,211.32,Delivered,None,4.1
44455989,7918931,2163763,2024-07-12,2024-07-25,2024-07-28,1210058,270,375.86,2.828,18,25,261532282286,0,,865.61,3779.01,Delivered,None,3.9
45440999,7691026,2094377,2024-01-27,2024-02-06,2024-02-08,1878078,274,368.24,0.229,18,30,335130075640,0,,175.84,5781.91,Delivered,Capacity,4.7
40744361,7742187,2112759,2024-06-02,2024-06-09,2024-06-12,1779542,278,562.48,1.292,2,8,100988787757,1,2024-12-23,765.68,5037.19,Delayed,None,4.0
49650811,7048806,2570785,2023-07-14,2023-07-24,2023-07-26,1808071,276,354.23,3.168,18,20,696361433639,0,,778.49,335.25,Delivered,None,
43683177,7189419,2954783,2023-01-14,2023-01-23,2023-01-24,1305552,210,108.36,2.401,2,25,893734527241,1,2023-04-26,76.49,3240.12,Delivered,Weather,4.0
46516839,7652073,2023000,2025-03-05,2025-03-09,2025-03-10,1942794,333,77.86,1.005,18,30,554529190967,0,,353.17,105.42,Delivered,None,4.0
41459827,7888555,2508638,2023-05-22,2023-06-03,2023-06-09,1566598,374,543.07,1.121,15,8,391079974488,0,,174.2,6330.92,In-Transit,None,3.5
44670685,7125116,2409170,2023-01-26,2023-01-28,2023-01-30,1648644,126,912.07,0.684,15,25,987103878247,0,,196.37,861.23,Delivered,Capacity,
49293964,7294380,2103444,2023-10-07,2023-10-19,2023-10-19,1147597,224,459.01,1.064,10,30,386360331059,0,,371.02,890.38,Delivered,Customs,3.9
44748902,7089447,2316589,2023-11-12,2023-11-14,2023-11-15,1759820,221,88.45,0.354,15,30,882809575754,0,,594.25,833.14,Delivered,Weather,3.9
49339384,7822432,2286207,2022-10-19,2022-10-21,2022-10-21,1206572,196,365.78,1.412,15,30,932820380351,0,,484.12,4372.87,Delivered,None,4.3
44968680,7996584,2113644,2024-12-22,2024-12-26,2024-12-29,1937921,75,145.65,4.13,2,30,625431064295,0,,1321.33,537.99,Delivered,None,4.6
49797086,7660591,2580476,2024-01-05,2024-01-11,2024-01-13,1867105,144,215.52,1.11,10,8,564518182538,1,2024-07-03,344.18,3747.84,Delivered,Customs,
46565971,7735495,2741258,2023-08-04,2023-08-08,2023-08-09,1655564,337,487.02,0.547,10,30,606263562465,0,,83.18,142.63,Delivered,None,3.5
48591934,7983128,2068724,2022-06-25,2022-07-06,2022-07-10,1904030,134,556.54,2.148,18,25,862173531695,0,,102.81,11194.17,Delivered,None,4.0
48188462,7881231,2936448,2024-12-07,2024-12-12,2024-12-15,1560237,144,432.62,0.791,2,20,931887308201,0,,1120.77,1143.37,Delivered,None,
45139214,7108027,2763245,2023-09-04,2023-09-09,2023-09-14,1497879,215,480.81,4.656,10,20,414144521872,0,,30.54,1016.69,Delivered,None,4.0
49440873,7288220,2157831,2022-08-06,2022-08-19,2022-08-23,1896950,264,69.93,5.75,2,8,392050278717,0,,449.3,1767.71,Delivered,None,
42048113,7674467,2979728,2023-08-01,2023-08-06,2023-08-07,1232045,159,548.45,0.834,10,25,460475228260,0,,1537.5,1019.49,Delivered,None,3.3
40108934,7966590,2759458,2023-10-29,2023-11-02,2023-11-03,1340284,261,54.36,5.596,15,25,404847749596,0,,1290.74,4694.67,Delivered,Weather,4.4
44738401,7726171,2773513,2024-07-24,2024-08-06,2024-08-09,1573409,320,727.86,2.647,18,20,819428473735,1,2024-06-30,281.23,554.4,Delivered,None,4.6
47837277,7796528,2786722,2023-03-22,2023-03-24,2023-03-26,1573409,262,280.36,1.476,15,30,858087819352,1,2023-06-21,538.14,2486.92,Delivered,None,3.9
40297740,7326998,2200313,2023-08-19,2023-08-31,2023-09-03,1261840,678,366.4,2.111,18,8,668044405783,1,2022-07-20,436.97,1456.12,In-Transit,None,2.7
43249036,7111659,2929444,2023-01-28,2023-02-03,2023-02-04,1863392,151,144.92,3.177,18,30,591262635934,0,,496.47,955.16,Delivered,None,
47655765,7364655,2472078,2022-10-16,2022-10-26,2022-10-27,1993535,78,294.35,0.317,10,25,724792760076,0,,131.86,2026.38,Delivered,Weather,4.4
42508613,7066676,2713932,2023-06-10,2023-06-17,2023-06-23,1610699,239,241.82,0.859,2,20,299552227527,0,,436.26,471.23,Delivered,Address Error,4.5
44149219,7062987,2215580,2024-09-27,2024-09-28,2024-09-29,1510512,210,64.41,3.38,18,20,279312664705,0,,672.33,2838.16,Delayed,None,
42129434,7546155,2790863,2022-07-16,2022-07-26,2022-07-29,1543417,157,91.7,3.977,10,20,612401667276,0,,307.1,2662.75,Delivered,None,4.7
40130632,7076748,2620401,2022-08-25,2022-09-02,2022-09-03,1311857,127,160.47,0.311,15,20,373618383969,0,,911.7,244.83,Delivered,None,2.4
49050405,7910867,2092865,2022-07-31,2022-08-05,2022-08-07,1947760,136,104.99,0.913,10,20,759104283041,1,2023-08-23,1251.32,1506.78,Delivered,None,4.2
45702870,7722792,2510756,2024-07-09,2024-07-13,2024-07-13,1734882,319,164.68,0.435,10,8,461074950420,0,,991.88,1768.25,Delivered,None,3.6
49979954,7558486,2133464,2023-01-11,2023-01-23,2023-01-24,1579152,287,795.58,0.825,2,30,256745728099,0,,324.43,4113.82,Delivered,None,
46482037,7354295,2186851,2025-02-24,2025-03-03,2025-03-03,1717507,161,478.99,0.19,18,25,794729825898,1,2024-07-21,749.12,3240.02,In-Transit,Traffic,4.1
44038455,7294287,2149469,2023-12-04,2023-12-17,2023-12-18,1829080,277,20.97,0.505,15,8,846219325245,1,2022-11-17,816.96,4295.62,Delivered,None,3.8
40649509,7302471,2762777,2024-05-06,2024-05-07,2024-05-09,1756959,108,151.15,2.346,2,20,666101590856,0,,138.47,1332.66,Delivered,None,
46827789,7928568,2986863,2024-04-04,2024-04-06,2024-04-06,1835220,118,567.51,1.125,10,25,765728094271,0,,55.1,168.44,Delivered,None,3.2
48555598,7056719,2300612,2023-08-13,2023-08-22,2023-08-22,1031670,150,189.23,0.709,18,8,834801770305,0,,118.42,4551.61,Delivered,Traffic,
47174079,7541339,2521537,2024-07-19,2024-07-27,2024-07-30,1784810,172,210.81,4.567,10,30,798867983745,0,,823.79,2216.88,Delivered,None,
47620238,7668749,2062595,2025-01-07,2025-01-10,2025-01-15,1920886,113,118.12,0.163,2,20,962156302221,0,,1541.68,232.51,Delivered,None,4.1
49799127,7579781,2512208,2023-10-16,2023-10-18,2023-10-21,1797924,482,418.75,1.834,15,30,693450238889,0,,1547.53,12130.02,In-Transit,None,
45275155,7420814,2542785,2025-02-13,2025-02-21,2025-02-24,1243522,262,216.77,0.452,15,25,735272593981,0,,490.07,2373.75,Delivered,None,4.4
45175664,7956889,2796618,2024-11-06,2024-11-08,2024-11-09,1933743,381,28.43,3.234,15,30,149980430777,0,,652.99,1856.97,In-Transit,Customs,
40266162,7125293,2737758,2025-04-16,2025-04-29,2025-04-30,1483618,219,365.31,4.164,2,30,343177730727,0,,534.28,2303.1,Delivered,None,4.5
41283624,7722929,9850593,2023-10-30,2023-11-03,2023-11-09,1078743,203,51.29,0.534,2,20,103077973105,0,,1826.33,901.38,In-Transit,None,2.9
40150701,7510664,2015763,2022-09-30,2022-10-01,2022-10-01,1730122,228,256.92,2.416,2,8,591584818580,1,2023-08-30,23.52,262.88,Delivered,None,3.4
43795365,7760783,2646269,2022-07-20,2022-07-25,2022-07-28,1778254,170,519.43,0.197,15,20,726372490352,1,2023-08-10,421.34,260.12,Delivered,None,
49283817,7412872,2007090,2023-08-20,2023-08-29,2023-08-31,1875224,400,388.08,2.417,15,8,495822257884,1,2022-07-30,497.59,437.82,In-Transit,Traffic,4.0
44437462,7207212,2450602,2024-07-08,2024-07-09,2024-07-11,1409677,152,761.58,0.495,2,8,906430667047,1,2024-09-06,879.52,76.1,Delayed,Weather,4.7
41049310,7211575,2125741,2024-02-02,2024-02-05,2024-02-05,1572779,137,793.57,4.078,10,8,232505793631,0,,656.65,301.5,Delivered,Traffic,
49497694,7666066,2666778,2024-06-24,2024-06-26,2024-06-27,1449226,222,236.68,0.944,15,20,129251892290,0,,52.09,1689.81,Delivered,None,4.4
42200878,7100765,2391834,2024-06-16,2024-06-19,2024-06-20,1050297,288,258.67,0.527,2,8,535283965641,0,,527.4,50.0,Delivered,None,
47062383,7451291,2461285,2025-02-21,2025-03-06,2025-03-08,1652127,84,43.65,1.182,15,30,744871766314,0,,120.14,751.47,Delivered,None,
41831498,7848465,2462365,2022-07-31,2022-08-01,2022-08-03,1691460,269,711.84,0.486,10,25,175552099873,0,,20.0,4649.29,Delivered,None,4.1
40640399,7035936,2658962,2022-08-29,2022-09-07,2022-09-09,1695576,318,272.56,2.792,2,8,385774873736,0,,378.55,3277.32,Delivered,Weather,3.2
47456707,7083529,2800420,2024-08-03,2024-08-13,2024-08-14,1284262,246,384.06,2.162,18,25,933852998519,0,,421.87,415.02,Delivered,None,2.7
48224174,7423898,2598853,2022-12-22,2022-12-25,2022-12-26,1202978,425,336.64,0.955,10,30,966413355268,0,,608.91,5569.93,Delivered,None,
40893470,7251623,2916836,2022-10-17,2022-10-28,2022-10-30,1652801,179,72.56,0.704,10,25,401534126964,0,,439.59,250.47,Delivered,Traffic,4.4
49483735,7615863,2272522,2024-01-22,2024-01-28,2024-01-30,1315955,146,270.75,7.823,18,25,755941912867,1,2024-02-06,543.97,282.71,In-Transit,Traffic,4.1
45832042,7434169,2978524,2023-08-29,2023-09-10,2023-09-10,1246182,227,84.32,0.478,15,8,921066848457,1,2023-11-19,20.0,3747.62,Delivered,None,4.7
47882405,7874651,2165408,2022-08-25,2022-09-01,2022-09-02,1402646,224,164.25,2.615,10,25,423601160784,0,,1081.43,577.96,Delivered,None,2.6
43312334,7588556,2142416,2024-11-07,2024-11-15,2024-11-15,1748036,114,360.65,0.441,15,8,713400433063,1,2024-01-08,33.78,2943.03,Delivered,None,3.7
47414237,7711406,2513446,2022-09-09,2022-09-12,2022-09-17,1704581,165,282.76,0.22,15,20,595407953281,1,2024-03-28,20.0,229.7,In-Transit,None,3.5
49468820,7569495,2851283,2024-07-12,2024-07-23,2024-07-24,1034088,210,355.35,0.721,10,20,879356832269,0,,1788.03,3990.24,Delivered,Traffic,3.8
49082164,7790239,2799963,2023-02-11,2023-02-19,2023-02-24,1022246,306,95.5,1.039,15,25,626489476850,0,,211.03,1580.21,In-Transit,None,4.7
44413065,7790128,2308722,2025-04-10,2025-04-20,2025-04-21,1018726,228,111.27,0.05,18,8,882318879862,0,,161.77,1651.32,Delivered,None,2.4
43806147,7321484,2739038,2024-02-15,2024-02-27,2024-02-28,1227203,483,347.34,1.228,15,30,452694969672,0,,912.26,50.0,Delivered,Traffic,3.8
41783100,7736282,2211056,2024-06-26,2024-07-09,2024-07-10,1011270,430,460.89,1.208,15,20,904321142532,0,,83.92,252.29,Delivered,Customs,
40647939,7531967,2490044,2022-08-03,2022-08-14,2022-08-14,1684807,205,121.45,2.02,10,8,434845500227,1,2025-02-28,181.23,666.25,Delivered,Traffic,3.6
41025805,7146609,2230152,2024-12-28,2025-01-07,2025-01-07,1911890,180,490.17,1.964,18,20,993590553371,1,2024-08-23,623.15,81.14,Delivered,None,
49155392,7609895,2904347,2023-01-06,2023-01-19,2023-01-20,1275519,160,46.07,0.511,15,25,687215155958,0,,87.64,80.51,Delivered,None,4.5
42795174,7058457,2381754,2022-11-09,2022-11-21,2022-11-23,1483136,145,198.08,0.264,10,25,969519865920,0,,171.12,1955.21,Delivered,None,4.8
46415075,7252295,9812990,2023-03-18,2023-03-30,2023-04-01,1490439,113,1.15,0.147,10,25,839476182340,1,2023-05-15,1313.15,236.85,Delivered,Traffic,2.8
47785638,7500345,2536596,2024-06-13,2024-06-20,2024-06-22,1607874,288,111.84,3.475,15,25,868274684900,0,,45.35,230.72,In-Transit,None,
48291794,7412189,2831107,2024-08-05,2024-08-08,2024-08-10,1500403,221,312.2,1.084,10,8,687682377603,1,2024-04-03,20.0,675.03,Delivered,None,4.5
46984752,7080808,2864429,2023-05-15,2023-05-26,2023-05-28,1267275,123,582.19,0.444,15,20,701752574016,0,,422.26,291.78,Delivered,None,4.7
43942321,7487993,2524093,2025-03-07,2025-03-18,2025-03-20,1318468,283,103.16,0.8,10,20,887670079499,0,,260.44,468.68,Failed,None,3.6
45376304,7547809,2189237,2022-11-12,2022-11-23,2022-11-23,1348474,331,217.13,0.656,15,30,111891083404,1,2023-07-31,38.79,696.83,Delivered,None,
49128374,7522236,2053346,2022-07-08,2022-07-16,2022-07-18,1091468,165,39.06,7.801,10,30,664790138655,0,,854.11,3406.77,Delivered,None,4.6
46447836,7793745,2833867,2024-08-01,2024-08-05,2024-08-07,1435955,160,25.67,0.467,2,8,111387372332,0,,205.71,679.81,Delivered,Customs,2.6
42995409,7119763,2981093,2023-12-31,2024-01-05,2024-01-05,1123380,387,178.77,2.93,15,8,933772604500,0,,122.52,2595.32,Delivered,None,3.8
45080183,7136862,2492673,2022-07-27,2022-08-03,2022-08-03,1520952,491,23.23,1.208,15,8,415348045530,1,2024-03-23,20.0,1717.74,Delivered,None,
44696192,7084534,2582429,2024-11-22,2024-12-04,2024-12-04,1131213,376,1.81,0.143,10,8,407003162302,1,2022-08-31,1194.44,6533.82,In-Transit,None,
46339603,7512914,2283987,2023-05-21,2023-06-02,2023-06-03,1747931,133,24.41,5.239,18,20,135381422680,0,,852.32,3860.59,Delivered,None,
40695249,7367646,2588126,2025-02-26,2025-03-01,2025-03-05,1444352,357,432.49,0.276,10,25,673011344855,0,,143.7,544.49,Delivered,None,3.9
40062202,7503103,2497685,2023-09-20,2023-09-24,2023-09-26,1404635,311,21.52,0.893,10,8,336730838420,0,,138.03,1121.91,Delivered,None,
41525233,7429674,2664077,2022-09-01,2022-09-08,2022-09-11,1436140,203,520.38,1.866,10,30,482826985511,0,,796.86,938.67,Delayed,Customs,4.3
44477237,7999538,2671252,2024-02-20,2024-03-02,2024-03-03,1450697,289,928.25,0.633,18,20,670831865406,0,,250.07,50.0,Delivered,None,3.7
42280148,7999188,2531862,2024-09-05,2024-09-09,2024-09-11,1844412,270,672.35,0.837,10,25,695606768271,0,,330.61,2375.76,In-Transit,None,2.6
42596363,7208323,2914267,2024-10-16,2024-10-23,2024-10-26,1468833,420,150.93,4.348,18,8,706744293884,1,2025-01-25,747.24,1529.41,Delivered,None,2.7
44481090,7052126,2411354,2023-04-13,2023-04-14,2023-04-16,1964908,112,594.4,1.14,10,20,904473602719,0,,94.17,4844.49,Delivered,None,4.1
42765419,7942545,2500459,2023-09-09,2023-09-18,2023-09-19,1179649,132,344.08,1.238,18,20,489521441989,1,2024-11-07,238.4,625.98,Delivered,None,
46919982,7191394,2189983,2022-07-03,2022-07-14,2022-07-17,1647787,162,17.07,0.356,10,25,805332562790,0,,65.72,50.0,Delayed,None,3.8
40688930,7503214,2681892,2024-12-03,2024-12-15,2024-12-20,1977534,338,192.89,1.012,18,25,917477307581,0,,20.0,1101.46,Delivered,None,
48244972,7598296,2273072,2024-08-20,2024-08-26,2024-08-27,1437242,144,36.78,3.764,18,20,392189517500,0,,1179.55,366.91,Delivered,Capacity,
48271746,7099697,2243695,2023-08-23,2023-09-01,2023-09-01,1976977,235,1425.86,0.361,15,30,500434455852,0,,384.48,1343.05,In-Transit,None,
47037418,7427175,2787379,2023-07-07,2023-07-12,2023-07-12,1616228,261,315.56,0.825,10,8,496989428896,0,,190.16,752.99,Delivered,None,
49962264,7504285,2873001,2024-08-30,2024-09-06,2024-09-07,1397076,143,272.49,1.374,18,8,313773994624,0,,938.21,239.77,Delivered,None,4.4
45360235,7863801,2504562,2024-07-14,2024-07-24,2024-07-25,1460888,334,1055.02,3.116,10,25,173145648744,1,2024-01-28,463.28,172.26,Delivered,None,4.8
42142711,7261114,2920851,2023-04-03,2023-04-08,2023-04-12,1020697,154,15.22,0.05,15,8,213978851628,0,,738.28,1491.28,In-Transit,None,4.3
48847774,7166611,2831268,2024-03-06,2024-03-16,2024-03-17,1801588,238,275.98,0.117,10,20,515505583910,0,,526.34,555.97,Failed,None,
48002270,7986426,2359635,2023-06-19,2023-07-02,2023-07-06,1679970,273,258.33,5.716,15,25,230985831294,0,,217.8,256.3,Delivered,Capacity,3.1
43964274,7530266,2603907,2022-08-20,2022-08-25,2022-08-25,1749975,126,5.13,1.053,2,20,623115648767,0,,280.2,50.0,Delivered,None,3.9
42265612,7681965,2762567,2023-07-16,2023-07-29,2023-07-29,1709429,129,64.35,1.038,18,8,837500517741,0,,1094.19,504.69,Delivered,None,4.2
