movement_id,location_id,product_id,movement_type,movement_datetime,quantity_units,weight_kg,batch_number,expiry_date,operator_id,robot_id,source_location_id,destination_location_id,reason_code,po_number,invoice_number,unit_cost_usd,total_cost_usd,movement_status,temperature_at_movement_c
31523138,6051302,1138877,Transfer,2024-07-11,216,53.42,918182374,2025-12-19,3827360,1802457,6098900,6069135,RECV,25377455,INV301943,21.83,33845.42,Cancelled,18.4
36194429,6512395,1690343,Adjustment,2023-03-23,66,104.07,326860973,2023-10-21,3219050,1939602,6439783,6587759,SHIP,56667172,INV168827,54.8,32735.07,Cancelled,16.4
34642176,6898989,1629081,Return,2024-05-20,75,6.6,252250105,2025-12-17,3465667,1978964,6826469,6065015,XFER,88922194,INV700603,29.27,10661.79,Error,24.9
39924079,6729445,1328567,Inbound,2024-04-23,150,6.04,177101122,2025-01-24,3112727,1681987,6491150,6238154,RECV,23789117,INV337382,20.71,35707.43,Confirmed,20.9
32854640,6184828,1386440,Adjustment,2025-03-20,44,5.08,168306610,2026-06-08,3933835,1309219,6091732,6913503,XFER,53292628,INV430422,20.88,18434.27,Confirmed,26.7
34955867,6751917,1375354,Adjustment,2023-05-07,63,11.46,725645205,2023-12-07,3467912,1374877,6810042,6153467,RTRN,13839126,INV695627,20.99,37224.63,Confirmed,23.9
34684549,6574815,1345400,Transfer,2023-04-01,61,38.93,422358192,2024-02-09,3062563,1756497,6265081,6174098,SHIP,56124826,INV124313,39.74,40075.84,Confirmed,27.9
34399530,6113130,1413508,Inbound,2024-10-19,59,65.53,839485998,2026-05-04,3233231,1465922,6848835,6362667,XFER,22499249,INV414218,6.91,23295.94,Confirmed,25.5
39426607,6070139,1782636,Adjustment,2024-10-06,70,0.7,344394228,2025-06-20,3193763,1277474,6362641,6033615,XFER,29143842,INV255740,33.72,19447.84,Pending,27.2
30212146,6106409,1077014,Return,2023-09-04,161,0.73,660944580,2024-08-01,3006540,1031075,6953197,6535231,RECV,16231697,INV441765,27.32,41649.08,Confirmed,16.5
36904926,6236077,1407357,Inbound,2023-01-15,89,33.54,268943998,2024-08-26,3528281,1159949,6954697,6970726,XFER,96197545,INV312654,17.27,8220.28,Confirmed,21.2
35927056,6683363,1843553,Outbound,2022-07-08,110,11.09,734162076,2023-12-20,3981452,1875399,6365607,6805860,ADJ-,42677288,INV707333,25.19,19998.82,Confirmed,25.1
32142047,6955916,1157759,Outbound,2022-11-09,92,94.19,853957439,2024-09-05,3141919,1984965,6753214,6138757,XFER,41736929,INV691878,21.74,14708.78,Confirmed,15.7
30217513,6778083,1743204,Outbound,2023-06-08,80,48.96,400145392,2025-01-03,3824749,1307237,6654210,6105399,XFER,48252127,INV166560,49.13,2696.87,Confirmed,19.3
35387219,6584672,1769655,Outbound,2022-09-24,111,55.91,889900280,2023-05-05,3014332,1746109,6075213,6598773,SHIP,33127012,INV836423,39.93,14456.01,Error,27.5
30677010,6625023,1233836,Inbound,2024-04-29,127,53.03,621088248,2025-02-19,3723276,1705389,6665017,6027839,RTRN,68892022,INV886444,25.03,17260.69,Confirmed,21.0
32613540,6227503,1559475,Transfer,2023-02-22,83,102.62,871263199,2024-12-22,3414430,1877536,6645280,6629441,XFER,35220422,INV184946,51.05,10794.58,Confirmed,25.7
35642478,6142037,1069291,Outbound,2025-04-15,64,115.2,820797060,2026-09-24,3804341,1683283,6808882,6829845,XFER,71659822,INV528815,53.22,35797.92,Confirmed,29.6
30245159,6301967,1423016,Outbound,2023-10-21,89,132.44,648664287,2025-02-01,3300983,1563677,6591273,6372095,SHIP,60434110,INV622055,28.48,4581.82,Confirmed,17.9
34226055,6943284,1141657,Inbound,2022-04-22,63,45.21,110724478,2023-06-24,3346547,1870788,6803875,6204575,ADJ+,18580633,INV807161,13.06,33764.11,Cancelled,17.7
31862576,6846874,1387565,Outbound,2023-09-05,146,42.8,551920187,2024-12-16,3080455,1100903,6051388,6290076,RECV,91508391,INV155025,17.61,47600.77,Confirmed,16.5
37342540,6495049,1353734,Return,2024-03-11,126,77.13,836857895,2025-07-05,3076377,1428569,6246575,6102449,SHIP,21066914,INV460185,31.94,2210.25,Confirmed,27.1
39549046,6222854,1578863,Outbound,2024-09-29,70,91.09,178884897,2025-05-26,3738863,1175672,6050243,6133628,ADJ-,99703088,INV367195,42.76,24509.29,Confirmed,21.5
38128837,6309825,1204227,Transfer,2023-05-05,92,4.53,428382752,2024-03-30,3264691,1423720,6913677,6597225,RECV,21724413,INV123084,12.3,44966.26,Confirmed,21.8
38085341,6303885,9531575,Adjustment,2024-11-04,66,167.68,747733581,2025-10-30,3933237,1735545,6635340,6520033,XFER,94518448,INV947462,27.44,41174.45,Pending,21.5
37922969,6421413,1008975,Transfer,2023-11-20,151,37.95,954621730,2025-07-13,3434561,1234113,6373068,6639298,SHIP,33234092,INV783352,2.76,41182.99,Pending,18.7
34728087,6784752,1146342,Adjustment,2022-01-01,91,59.05,414575225,2023-10-16,3487675,1393127,6334647,6373018,SHIP,83143964,INV662486,44.75,41004.09,Confirmed,17.8
36306388,6678568,1648146,Outbound,2022-06-02,183,0.5,267129986,2024-02-16,3200409,1427456,6477715,6203411,RECV,99505403,INV694715,28.85,39949.16,Confirmed,17.9
37907607,6909809,1615564,Outbound,2023-10-13,40,89.25,295375722,2025-08-03,3849363,1403605,6233373,6737163,RTRN,75938711,INV744001,31.0,37873.36,Confirmed,26.9
38622407,6465399,1790731,Outbound,2022-04-10,137,3.25,403525581,2024-03-02,3725333,1270512,6637774,6670837,ADJ+,89614314,INV256212,27.67,43154.49,Confirmed,29.2
31910023,6324023,1844353,Outbound,2022-03-17,106,6.47,720486529,2023-01-05,3739826,1740136,6034561,6650110,RECV,56570387,INV218172,44.78,41683.98,Confirmed,16.2
39020929,6037363,1651981,Outbound,2025-04-26,163,61.39,375936550,2026-04-08,3866381,1484464,6534142,6213926,ADJ-,72176038,INV465563,10.25,1476.48,Confirmed,20.9
35969854,6181747,1643298,Disposal,2022-12-13,66,52.24,909342123,2023-12-10,3241733,1507355,6928135,6507197,RECV,58376972,INV524001,9.47,35309.11,Confirmed,25.9
30031730,6400578,1757461,Outbound,2024-06-23,128,61.04,446554675,2025-02-06,3176386,1286363,6447187,6906402,SHIP,11097298,INV450857,11.47,43373.15,Confirmed,26.0
37948720,6320376,1178929,Transfer,2022-12-26,227,1.22,968324763,2024-05-24,3427245,1079691,6692250,6235300,SHIP,45316883,INV543642,20.33,9954.2,Confirmed,17.5
35813565,6204575,1610193,Outbound,2025-04-21,162,110.32,835428074,2026-09-07,3195203,1677418,6693563,6620325,XFER,55374829,INV797100,54.11,13108.71,Confirmed,18.9
35944684,6435635,1522961,Transfer,2024-11-17,101,74.88,877776768,2025-07-12,3583868,1001388,6394737,6587452,XFER,77946560,INV874373,34.48,6412.67,Confirmed,15.5
31447581,6697915,1863329,Outbound,2022-09-09,66,39.51,350113415,2023-06-30,3593353,1748648,6065026,6327500,XFER,16283899,INV171151,34.65,47245.2,Pending,25.8
30372444,6273207,1805485,Outbound,2024-11-30,53,59.42,617158493,2025-07-13,3165712,1791919,6770482,6236874,RECV,28671432,INV178085,14.98,17320.42,Confirmed,19.3
38020393,6438442,1501004,Outbound,2024-11-03,111,76.0,441267095,2026-06-16,3020854,1013903,6683853,6664915,DISP,46879253,INV939126,21.22,36648.66,Confirmed,24.0
33742833,6439976,9924212,Return,2023-07-05,63,81.39,565878696,2025-06-25,3091674,1863303,6605828,6369352,DISP,41114482,INV109152,23.8,47007.3,Confirmed,23.5
34590141,6908717,1956903,Inbound,2024-06-15,48,26.58,769057106,2025-05-28,3478401,1586844,6719306,6229992,RTRN,80243011,INV245618,49.75,18469.04,Confirmed,22.6
34038959,6455636,1279626,Outbound,2023-09-09,100,12.5,999073118,2024-09-10,3468742,1194609,6181826,6966936,RECV,22934744,INV528252,42.32,16406.75,Confirmed,27.4
32698130,6958913,1513651,Adjustment,2022-11-26,317,30.03,465745484,2023-06-17,3876209,1989302,6718033,6717434,SHIP,25811297,INV877625,7.19,44758.67,Confirmed,15.4
39204417,6657044,1031751,Inbound,2023-02-23,24,14.79,765457395,2024-10-02,3390466,1716200,6001716,6394067,RECV,72164647,INV126060,21.9,1545.09,Confirmed,24.3
35435105,6607014,1510512,Inbound,2022-08-11,68,15.33,730279674,2023-12-19,3497941,1328195,6899988,6779654,RTRN,93501225,INV406214,35.59,2659.82,Confirmed,19.7
36481676,6661462,1204091,Outbound,2023-08-15,54,102.09,160873627,2025-07-07,3019617,1366137,6637439,6425893,SHIP,26782738,INV344173,46.91,30778.68,Cancelled,25.5
31934045,6063866,1920359,Inbound,2023-11-06,62,114.88,250726324,2025-06-28,3516524,1505602,6339056,6461512,XFER,15664302,INV289224,5.71,38414.55,Confirmed,20.5
32918256,6520033,1728302,Outbound,2024-02-09,50,125.28,925224633,2025-07-25,3762997,1688454,6181788,6140870,ADJ-,54167965,INV194870,26.85,11432.96,Pending,28.5
34772864,6738418,1639733,Transfer,2023-07-03,112,34.74,408085929,2025-05-09,3215754,1901795,6340408,6099781,XFER,66716364,INV186385,48.65,23834.79,Confirmed,28.1
30941247,6007246,1594110,Inbound,2024-11-06,58,122.04,264661226,2026-11-04,3020850,1211275,6819312,6144974,SHIP,34344849,INV261361,5.69,23948.95,Confirmed,22.5
33247053,6392404,1658459,Outbound,2025-03-11,106,56.08,285265819,2026-08-14,3803327,1614658,6558228,6908080,RTRN,91200658,INV384119,28.57,6125.54,Confirmed,29.0
31875969,6545202,1870247,Inbound,2022-05-19,71,40.45,377244075,2022-12-07,3336521,1202746,6403197,6608993,XFER,66030599,INV678278,30.44,38192.35,Confirmed,22.6
31633974,6776568,1022366,Inbound,2023-01-04,70,138.38,554971429,2023-10-17,3775704,1390823,6274781,6695108,SHIP,51926835,INV226774,24.87,1025.01,Pending,28.6
39617862,6612379,1315265,Adjustment,2023-12-02,134,28.25,521014370,2025-08-27,3296108,1543509,6225151,6246575,XFER,45772443,INV569218,26.99,39971.96,Confirmed,17.8
32641264,6373506,1312634,Inbound,2023-05-03,104,27.35,929171650,2024-05-14,3856062,1001382,6983613,6772450,RECV,48598365,INV852372,4.85,41242.66,Confirmed,16.0
34873895,6088326,1107652,Inbound,2023-11-11,34,63.32,228098200,2025-08-31,3949261,1591332,6064101,6132335,XFER,35844984,INV915931,17.08,49738.51,Confirmed,27.8
34782549,6426478,1337587,Disposal,2023-11-18,167,24.41,943991005,2024-10-06,3859282,1568829,6537606,6646749,RTRN,25979014,INV739020,46.57,12922.41,Confirmed,24.3
39555971,6525087,1471134,Outbound,2022-08-01,141,15.33,626246156,2023-09-22,3818397,1329781,6626213,6000596,RTRN,77850693,INV456783,40.7,7433.13,Pending,24.0
30477988,6416382,1443019,Inbound,2023-05-18,92,15.64,751661241,2025-02-16,3364360,1565931,6436136,6833530,RECV,44817291,INV819176,32.84,22869.79,Confirmed,16.0
32034444,6874922,1485849,Outbound,2024-07-22,240,24.28,474423688,2025-06-01,3742477,1516192,6853216,6436367,XFER,78857439,INV240516,26.79,43124.31,Confirmed,19.9
30998057,6211923,1034794,Transfer,2023-02-14,7,55.71,255387020,2023-08-31,3150552,1014072,6075010,6731077,XFER,85426115,INV994591,28.57,7502.52,Confirmed,27.4
38080108,6688825,1949990,Inbound,2024-08-27,102,86.9,117051465,2025-06-14,3290454,1043707,6449580,6237571,SHIP,26143186,INV180748,53.51,1182.53,Confirmed,16.3
37865708,6587523,9930992,Inbound,2022-12-23,66,84.89,504202670,2024-06-21,3519689,1021406,6001716,6495963,ADJ+,83563266,INV144602,16.61,8412.24,Confirmed,29.9
35190335,6924534,1820761,Transfer,2024-05-28,138,15.38,300132232,2025-10-11,3417907,1548276,6805443,6538155,RTRN,44112161,INV919130,10.55,46983.63,Confirmed,29.6
37924449,6838228,1385112,Inbound,2023-08-31,28,6.61,534777701,2025-07-11,3155057,1733934,6112680,6351778,DISP,69265484,INV347967,24.08,20074.3,Confirmed,25.6
39129321,6311071,1651133,Outbound,2022-07-12,293,3.28,362280234,2023-05-23,3121420,1987182,6761849,6398393,XFER,49231703,INV995688,54.65,32907.03,Confirmed,18.3
36922039,6028374,1615778,Inbound,2023-08-26,68,48.43,700291535,2024-10-21,3368058,1969416,6916475,6353713,SHIP,28323618,INV980944,39.53,17898.21,Confirmed,19.0
32686936,6061693,1954684,Adjustment,2022-11-26,63,75.16,805770627,2024-09-19,3368971,1728351,6545494,6107422,SHIP,91134125,INV945344,8.01,36384.55,Confirmed,25.1
39586000,6174427,1456959,Transfer,2025-04-26,69,16.55,378311737,2026-06-22,3444824,1898637,6565803,6051189,XFER,36746020,INV250099,50.71,30046.61,Confirmed,25.2
30788328,6221596,1757821,Return,2023-03-28,115,7.36,757413109,2025-03-19,3842425,1991946,6203864,6470961,SHIP,58368254,INV518746,15.17,31770.75,Confirmed,22.1
34406613,6831199,1986863,Transfer,2023-07-20,53,64.04,705007046,2025-07-06,3643549,1248291,6539367,6398601,SHIP,21786616,INV101055,15.54,44540.04,Confirmed,29.4
34293808,6021291,1330608,Disposal,2024-10-14,80,180.34,161789629,2026-02-20,3068821,1021619,6981231,6630781,XFER,84898659,INV375286,15.48,14601.2,Confirmed,21.7
35554189,6201043,1646084,Inbound,2024-03-21,157,17.24,136597868,2025-01-05,3578542,1210129,6838712,6502212,RECV,37450025,INV403064,3.54,39624.44,Error,18.5
39606060,6602481,1466614,Inbound,2023-06-29,95,8.67,952656710,2024-04-09,3649411,1144550,6189352,6907472,RECV,58845603,INV217117,38.14,20079.99,Confirmed,20.1
37241525,6490118,1113684,Inbound,2023-01-14,131,35.09,736775095,2023-10-15,3426448,1177396,6273418,6976006,ADJ-,97664385,INV268125,12.69,37981.62,Confirmed,24.2
33175145,6606074,1405010,Transfer,2022-06-05,64,81.61,323916428,2023-02-14,3208606,1388420,6795545,6359627,RTRN,89619664,INV945213,8.6,44006.95,Confirmed,18.5
36826348,6040425,1141411,Outbound,2025-01-20,91,18.28,180202532,2026-02-22,3843326,1927381,6177690,6590194,RECV,18903407,INV528755,5.68,27785.71,Confirmed,27.9
37479213,6992069,1618045,Adjustment,2023-04-07,109,16.54,236701546,2024-08-18,3215370,1250327,6551018,6260474,SHIP,43986535,INV972154,5.25,12442.21,Confirmed,28.8
32930886,6624465,1732815,Inbound,2025-04-04,51,25.2,493515291,2026-07-20,3303445,1631621,6247645,6874340,RECV,57506919,INV609623,50.51,26639.24,Confirmed,26.5
31649372,6770745,9804982,Transfer,2022-07-28,146,10.42,974522673,2023-11-24,3539721,1800689,6289296,6227223,XFER,39154355,INV416373,36.44,47182.42,Confirmed,15.5
33122997,6790840,1371389,Outbound,2022-11-13,75,73.12,761040069,2023-12-15,3857431,1062916,6052061,6160783,RECV,21813109,INV527664,23.12,42966.18,Confirmed,17.3
31294560,6877155,1068146,Inbound,2023-12-20,193,33.49,186224635,2024-08-30,3558613,1049982,6321412,6233270,SHIP,23531163,INV352584,36.84,29028.5,Confirmed,24.5
36094480,6688344,1248276,Outbound,2023-02-24,89,119.12,998232276,2023-12-10,3850493,1599138,6725706,6887000,XFER,31805053,INV765126,40.61,48278.81,Confirmed,19.7
34762583,6138986,1286037,Outbound,2025-01-27,117,10.88,544002582,2026-12-13,3800533,1115581,6012792,6367965,XFER,75541299,INV400008,43.52,6396.27,Pending,25.8
34173766,6290530,1492339,Transfer,2023-08-22,191,35.63,138291953,2025-03-10,3986438,1061077,6174427,6230053,RECV,58186523,INV738114,36.4,1081.54,Pending,18.2
36169468,6000843,1040812,Adjustment,2023-05-28,70,84.54,948953401,2024-02-20,3046952,1344966,6664761,6295493,RECV,89639114,INV923707,25.46,3560.2,Confirmed,28.2
33776180,6618459,1141742,Outbound,2022-05-11,118,16.59,658035310,2024-04-28,3519890,1909739,6742867,6450106,RECV,50011382,INV263115,5.61,45082.88,Cancelled,23.6
33778749,6561622,9900020,Inbound,2023-05-12,113,16.44,827168726,2024-05-12,3471643,1417464,6827745,6509899,RECV,58289319,INV537367,46.23,45098.61,Confirmed,16.1
39241298,6054948,1324227,Return,2022-02-22,88,91.91,639168289,2023-05-01,3199220,1339778,6375993,6086209,RECV,75887489,INV540899,26.14,38486.78,Confirmed,22.3
37549796,6683150,1638984,Return,2024-07-02,37,33.02,687046423,2025-11-16,3096367,1785175,6163178,6583119,SHIP,82562680,INV104722,30.69,43328.62,Confirmed,19.3
34749310,6161299,1743214,Adjustment,2023-12-09,49,30.6,982942066,2025-02-25,3916191,1712731,6784229,6495049,RECV,73446212,INV133302,19.07,7072.74,Confirmed,17.6
32220751,6492263,1279210,Disposal,2022-09-25,153,67.69,364098762,2024-03-01,3953240,1771592,6890150,6309554,RECV,18471901,INV883960,16.46,34605.41,Confirmed,28.1
30094579,6308882,1526832,Inbound,2023-12-26,59,15.59,789344035,2025-04-14,3678946,1963768,6263361,6447910,XFER,71344616,INV709177,43.05,14806.74,Confirmed,17.8
38456781,6184828,1910822,Inbound,2023-10-26,92,72.08,515919952,2025-04-11,3247817,1245634,6550559,6371711,SHIP,80983199,INV963079,37.35,29274.71,Confirmed,27.6
30455561,6763858,1691971,Transfer,2025-03-02,185,55.18,715201102,2026-04-21,3883351,1345038,6927122,6200234,XFER,61626909,INV338880,21.53,19949.64,Confirmed,20.3
33225835,6763287,1564865,Inbound,2024-04-05,90,41.85,819290441,2025-10-19,3210246,1913147,6905582,6910981,XFER,55390230,INV699425,6.01,9490.49,Confirmed,19.5
36168773,6482199,1692442,Inbound,2025-04-30,68,33.55,436904555,2025-12-21,3716150,1954172,6899654,6021062,ADJ+,45917105,INV711330,22.11,19475.35,Confirmed,18.1
37582751,6464648,1044491,Adjustment,2023-02-13,110,49.06,206158323,2024-03-07,3801025,1229758,6527327,6197450,XFER,93408228,INV395124,25.51,31992.5,Confirmed,26.0
38803837,6229418,1178038,Inbound,2024-08-12,123,93.17,637407990,2025-05-27,3354427,1979754,6096700,6582115,SHIP,59819017,INV768012,44.11,3225.23,Confirmed,22.5
36191661,6798702,1977821,Inbound,2023-08-15,125,0.66,488313263,2025-02-26,3644454,1788021,6834093,6595656,RTRN,97451124,INV686185,38.3,32456.18,Confirmed,15.2
39177870,6829040,1882385,Inbound,2024-10-02,128,25.53,542475729,2026-09-19,3347181,1887310,6366963,6545541,RECV,45178197,INV920735,17.89,48881.87,Confirmed,25.1
30881769,6903868,1386840,Transfer,2024-06-18,70,25.23,176349675,2026-05-30,3581443,1371410,6373782,6520208,RECV,21611726,INV857882,12.78,8612.31,Confirmed,29.2
32517055,6681247,1819083,Adjustment,2025-02-02,98,22.32,316436152,2025-11-01,3884303,1283807,6465914,6196506,ADJ-,67267143,INV740970,30.79,16071.52,Pending,28.8
38498382,6633330,1907238,Inbound,2023-01-10,49,7.37,322843577,2024-08-25,3795793,1292631,6811646,6320376,ADJ+,33634541,INV910569,3.62,271.65,Confirmed,25.4
32826362,6965294,1783907,Transfer,2024-12-21,119,16.01,548888184,2026-06-09,3634607,1681323,6047945,6728960,RECV,36520905,INV330036,3.26,30656.73,Confirmed,16.0
30120610,6789122,1661899,Transfer,2022-04-07,205,16.95,260070196,2024-01-05,3792819,1187615,6161299,6341964,XFER,59433663,INV511113,3.51,8083.32,Confirmed,19.7
38060309,6056029,1132444,Inbound,2022-05-12,70,4.48,461219605,2023-02-28,3189637,1312459,6972145,6825136,RECV,54545384,INV154266,23.17,33151.69,Confirmed,17.8
37410858,6239728,1141633,Inbound,2023-10-02,63,58.62,348931178,2025-01-17,3988823,1661481,6558444,6998119,SHIP,87922276,INV480239,26.64,47329.5,Pending,27.3
38363477,6084687,1649892,Inbound,2024-02-13,149,30.87,301200858,2025-03-14,3447845,1443617,6464120,6214546,RECV,68556427,INV348442,24.27,27420.88,Confirmed,16.0
36882071,6717434,1354201,Inbound,2024-06-03,99,31.34,309295396,2024-12-14,3665265,1547779,6380148,6057389,XFER,53066284,INV378699,32.8,44652.95,Confirmed,15.2
33044928,6849257,1971941,Inbound,2023-10-09,82,48.82,730090800,2025-01-06,3323924,1837845,6749694,6479778,XFER,48854029,INV530076,35.78,22161.62,Confirmed,21.1
30642423,6125643,1226482,Inbound,2022-07-07,60,77.99,942871378,2024-02-11,3824519,1039083,6442842,6050756,SHIP,75534908,INV887498,37.66,24604.33,Confirmed,17.3
32466862,6940677,1041674,Inbound,2023-03-08,76,138.71,243780310,2024-10-05,3897504,1335052,6887213,6560389,ADJ+,43773549,INV634149,47.78,13666.04,Confirmed,27.8
34537568,6760121,1437235,Outbound,2023-10-21,60,38.91,222666532,2024-08-13,3634742,1644908,6991870,6865016,XFER,41047592,INV534117,53.87,15086.94,Confirmed,15.5
38083101,6593206,1937944,Transfer,2022-01-27,108,6.6,627742042,2023-05-18,3297573,1034174,6640708,6415771,XFER,69187213,INV500900,13.58,1128.36,Confirmed,22.8
33861881,6438006,1412914,Outbound,2022-10-28,117,28.56,277198182,2023-08-15,3455060,1194702,6154596,6738807,SHIP,85663721,INV409290,4.32,11623.97,Confirmed,20.3
36746353,6858671,1139918,Inbound,2023-07-15,62,0.77,492621471,2024-07-23,3751884,1205412,6761444,6713710,XFER,93889680,INV966245,29.05,6262.71,Confirmed,24.3
38111631,6389593,1904212,Adjustment,2022-10-21,192,17.41,214130294,2023-11-15,3740607,1695550,6808739,6829677,ADJ-,82672847,INV660255,36.53,428.15,Confirmed,23.6
34389421,6371384,1291506,Outbound,2022-11-13,34,120.55,635904992,2023-07-05,3171293,1039434,6997533,6207046,SHIP,23895560,INV218964,46.46,32445.61,Confirmed,20.5
31365635,6568535,1625811,Inbound,2024-08-25,69,50.08,670491979,2026-04-17,3835816,1845783,6768645,6987904,RECV,42773595,INV373228,31.31,38669.23,Confirmed,21.8
32925750,6830308,1388444,Transfer,2024-09-11,147,20.8,365449269,2025-12-14,3748216,1333891,6690559,6703947,RECV,38496474,INV669492,34.12,37250.3,Pending,20.2
38494870,6123320,1376668,Outbound,2023-08-21,104,3.6,850190173,2025-01-10,3908595,1533229,6109967,6701565,SHIP,70898714,INV528122,17.76,28505.33,Confirmed,22.8
33866869,6729816,1731302,Outbound,2023-09-30,94,14.56,900478648,2024-04-05,3192092,1618505,6595757,6592110,RECV,11366830,INV409380,39.69,46548.79,Pending,25.9
36446161,6542604,1464967,Inbound,2022-02-20,99,24.01,587331175,2023-07-26,3774642,1103660,6888710,6068873,SHIP,87128472,INV427966,49.83,35233.74,Confirmed,28.8
33364453,6936148,1838762,Outbound,2023-07-17,62,11.76,140848165,2024-04-14,3622279,1727103,6032989,6778374,RECV,48210040,INV525611,50.93,20797.96,Confirmed,24.1
35450342,6192168,1130053,Outbound,2022-03-15,110,120.82,999022797,2023-02-22,3684587,1953602,6310258,6679394,SHIP,97589666,INV148624,36.85,32126.48,Confirmed,15.8
