robot_id,robot_type,manufacturer,model_name,serial_number,purchase_date,installation_date,last_maintenance_date,next_maintenance_date,battery_capacity_kwh,max_payload_kg,max_speed_ms,warehouse_zone,current_status,firmware_version,total_operating_hours,total_tasks_completed,error_count_lifetime,maintenance_count,is_active
2498438,AMR,Fanuc,MDL-6594,15250346,2020-12-24,2018-10-03,2024-10-14,2025-10-16,12.02,200,3.41,B,Maintenance,v4.1,1460.1,3554,29,10,0
1706609,AMR,Geek+,MDL-5462,18605361,2020-06-05,2021-02-28,2024-03-21,2025-10-16,78.75,50,1.95,C,Active,v4.1,274.2,3381,41,30,1
1745439,Depalletizer,OMRON,MDL-2296,55966202,2023-05-01,2020-11-28,2024-04-08,2026-03-30,7.72,50,3.31,A,Idle,v4.2,5325.4,6884,6,44,1
1817614,AGV,OMRON,MDL-2719,93443714,2023-04-09,2022-05-10,2024-11-05,2025-09-27,22.52,500,1.51,B,Maintenance,v4.1,3485.1,5168,32,41,1
1082497,AGV,Fanuc,MDL-7336,90162030,2022-03-24,2019-11-03,2024-09-06,2025-12-04,27.79,100,1.74,E,Error,v4.1,949.9,4060,33,24,0
1231681,Sorter,OMRON,MDL-5406,71616778,2024-05-25,2021-11-28,2025-02-21,2025-06-20,14.64,50,1.18,C,Active,v4.1,191.6,6080,50,35,1
1908372,AMR,Fanuc,MDL-7151,11385045,2023-06-12,2024-07-15,2024-03-18,2025-11-02,70.22,200,1.05,C,Active,v4.2,1695.7,4071,62,41,1
1272366,Sorter,Fanuc,MDL-1469,78027630,2022-07-04,2018-08-28,2024-05-14,2026-02-10,38.92,200,3.28,D,Active,v4.0,8647.1,4014,60,31,1
1236213,Sorter,Fanuc,MDL-9441,70591416,2018-04-04,2022-05-20,2024-05-15,2026-02-27,74.33,100,2.97,A,Active,v4.0,252.4,7442,153,10,1
1538510,Depalletizer,ABB,MDL-1986,55206357,2020-11-12,2019-04-30,2024-03-24,2025-12-09,59.37,1000,0.83,A,Active,v4.0,3828.1,5067,80,1,1
1968381,Depalletizer,Kuka,MDL-5500,25742879,2020-08-17,2023-09-07,2025-04-29,2026-02-10,60.12,200,2.19,D,Maintenance,v4.1,755.5,6523,41,0,1
1262502,AMR,OMRON,MDL-8512,23527294,2021-05-01,2024-01-30,2024-04-09,2026-04-27,37.12,200,0.91,A,Idle,v3.2,2089.5,9689,4,8,1
1661459,AMR,Fanuc,MDL-6965,65545448,2021-08-27,2018-06-11,2024-11-30,2025-06-14,17.4,100,1.5,E,Idle,v4.0,10.0,5011,18,0,1
1830423,Palletizer,OMRON,MDL-6902,29640366,2018-01-29,2023-02-05,2024-07-27,2026-04-15,37.55,100,1.77,E,Charging,v4.1,343.3,3531,61,15,1
1623851,Depalletizer,OMRON,MDL-4404,97523667,2018-09-11,2019-12-22,2024-05-19,2026-01-12,35.15,200,3.49,A,Idle,v3.1,6671.8,5525,26,31,1
1846309,AGV,Fanuc,MDL-6983,64729152,2020-07-01,2018-05-30,2024-10-06,2025-12-29,54.96,50,2.27,D,Active,v4.1,1900.2,9185,57,15,1
1779644,Sorter,ABB,MDL-6538,55884182,2024-03-22,2020-12-17,2025-02-21,2026-02-09,17.06,500,2.15,B,Idle,v5.0,5504.9,3802,38,0,1
1763375,AMR,Locus,MDL-3549,30637836,2018-09-21,2022-12-04,2024-04-20,2025-10-01,21.53,200,3.08,D,Idle,v3.1,325.0,2771,2,34,0
1821460,AGV,Geek+,MDL-5688,28115239,2018-03-19,2023-07-26,2024-01-05,2025-09-11,53.66,200,0.8,A,Active,v5.0,1442.9,3444,113,45,1
1215631,Depalletizer,6 River,MDL-3879,53812941,2024-07-17,2020-10-26,2024-10-02,2026-02-06,59.25,1000,0.66,C,Active,v4.0,4804.9,1879,28,30,1
1516417,AGV,OMRON,MDL-6370,93367356,2021-10-07,2024-01-03,2024-11-01,2026-04-10,38.38,100,3.04,A,Active,v4.2,1040.7,7664,5,17,0
1220382,Palletizer,Kuka,MDL-9454,96710418,2022-06-08,2021-04-17,2025-02-27,2026-05-28,67.85,100,1.16,B,Active,v4.1,4105.2,2795,10,10,1
1344975,AMR,OMRON,MDL-3943,51763885,2023-04-06,2018-09-18,2025-03-04,2026-06-15,57.35,200,3.43,A,Idle,v3.1,1278.4,4529,47,23,1
1114641,Depalletizer,Locus,MDL-5652,24852047,2022-05-23,2021-06-07,2024-10-26,2025-10-16,67.8,1500,0.68,F,Maintenance,v4.1,315.5,5155,17,36,1
1367836,AGV,ABB,MDL-1159,60490824,2023-09-10,2024-03-20,2025-03-06,2026-02-10,60.93,200,3.26,B,Active,v5.0,1944.9,9614,43,25,1
1018475,AMR,ABB,MDL-5181,96673073,2022-05-23,2020-05-25,2024-10-05,2026-01-07,75.85,100,2.28,A,Active,v3.1,200.2,2128,23,36,1
1331667,Palletizer,ABB,MDL-1861,42815519,2024-02-13,2022-11-22,2024-09-17,2025-07-06,43.3,50,2.51,C,Idle,v3.2,4498.4,4699,16,9,1
1807471,AGV,OMRON,MDL-3584,59544604,2024-07-12,2022-05-24,2024-03-02,2026-04-26,69.77,50,1.37,A,Active,v3.2,1493.6,3734,120,32,1
1023722,Depalletizer,ABB,MDL-5738,21563976,2024-03-11,2023-03-01,2024-09-11,2026-01-18,77.16,200,0.69,E,Active,v4.1,573.7,2074,87,21,1
1962666,AMR,6 River,MDL-1341,87806497,2020-04-28,2020-06-30,2024-06-16,2026-04-16,65.51,100,1.98,C,Charging,v4.2,1103.0,3970,44,2,1
1702428,Depalletizer,OMRON,MDL-7816,27544199,2024-08-10,2021-08-21,2024-02-04,2026-06-09,75.97,100,0.78,D,Active,v4.1,2375.5,5371,44,3,1
1967265,Palletizer,Geek+,MDL-3299,53942582,2018-02-27,2025-01-06,2025-02-05,2025-09-09,13.64,200,3.27,A,Charging,v4.2,775.6,5695,24,49,1
1924726,AGV,ABB,MDL-5316,21849031,2022-12-30,2021-09-11,2024-04-24,2025-10-20,7.97,100,1.48,E,Active,v4.1,8871.8,5110,73,3,1
1204985,Arm,Fanuc,MDL-3844,84086454,2019-07-03,2020-07-05,2025-01-20,2026-02-27,41.57,500,2.58,B,Active,v4.0,1681.5,2906,46,35,0
1714683,AGV,OMRON,MDL-6573,85831988,2020-11-25,2018-09-25,2025-02-17,2026-01-08,22.6,500,3.5,B,Idle,v4.0,211.8,3727,53,8,1
1579405,Palletizer,OMRON,MDL-7559,66526849,2019-12-25,2021-07-03,2024-07-02,2026-06-02,23.85,50,3.22,C,Maintenance,v4.2,10.0,2424,8,15,1
1765185,AMR,Locus,MDL-1864,67390023,2024-06-09,2022-09-10,2024-10-19,2025-09-29,55.43,1000,1.72,E,Idle,v3.1,1657.9,2999,23,5,1
1306496,AMR,Kuka,MDL-2726,93250526,2019-01-01,2020-06-03,2024-06-24,2026-06-27,72.59,100,1.93,B,Charging,v4.2,2170.1,3559,111,20,1
1167489,AGV,ABB,MDL-7769,90593161,2018-03-19,2021-08-31,2024-07-29,2025-06-25,49.82,200,3.17,D,Idle,v4.0,703.3,7437,25,29,1
1652454,AGV,ABB,MDL-2233,47614334,2020-04-12,2022-12-11,2024-10-14,2026-03-14,37.54,100,3.2,A,Active,v3.1,2061.4,3749,49,24,1
1883522,AGV,Fanuc,MDL-4953,35539059,2019-07-09,2018-06-26,2025-02-17,2026-02-25,78.92,50,2.62,B,Active,v5.0,278.2,5977,60,42,1
1971345,AMR,Locus,MDL-2308,40052497,2020-12-29,2018-07-30,2024-06-28,2025-08-20,8.19,100,3.0,B,Idle,v3.1,6248.5,2113,23,7,1
1827268,Cobot,OMRON,MDL-7001,41209744,2018-05-28,2021-09-12,2024-12-15,2026-03-20,13.42,50,1.02,C,Active,v3.2,1072.2,3624,26,1,1
1542058,AGV,6 River,MDL-1918,78903489,2024-08-22,2023-11-16,2024-01-09,2025-10-18,61.52,100,3.34,F,Charging,v4.2,820.8,5014,54,18,1
1698105,AMR,Kuka,MDL-5470,39722621,2023-09-18,2020-12-30,2025-03-06,2025-10-20,49.57,100,0.93,A,Active,v4.0,587.8,2009,60,2,0
1029037,AMR,OMRON,MDL-4080,69451651,2023-09-10,2024-04-01,2024-04-12,2026-06-19,73.52,200,2.0,C,Active,v3.2,5835.4,2659,13,24,1
1069254,Sorter,Fanuc,MDL-2355,88054397,2024-06-01,2019-03-06,2024-05-06,2026-02-23,7.63,1000,1.56,B,Idle,v4.0,1230.0,4375,29,17,1
1134259,AGV,Fanuc,MDL-3268,54346079,2018-07-17,2021-10-12,2024-08-05,2026-05-10,62.22,50,2.12,D,Active,v4.0,1586.7,4243,21,42,1
1581474,Sorter,Kuka,MDL-5317,49028235,2019-10-11,2021-04-16,2024-02-13,2026-05-31,58.94,200,0.5,A,Maintenance,v3.1,170.2,6249,104,5,1
1163367,Arm,ABB,MDL-7232,45090566,2021-09-03,2020-10-25,2024-08-21,2026-01-24,54.8,200,0.87,C,Charging,v4.1,4197.9,3575,22,1,1
1937832,AGV,Fanuc,MDL-2234,77894482,2020-04-26,2019-10-24,2024-06-19,2025-06-12,29.59,200,3.21,A,Error,v3.2,630.9,2828,58,6,1
1756958,Palletizer,OMRON,MDL-7688,51504554,2023-03-07,2023-10-16,2025-02-10,2026-02-15,30.96,100,2.14,F,Active,v4.1,220.3,4830,14,17,0
1959506,Palletizer,ABB,MDL-1341,29976046,2021-09-28,2024-04-28,2024-09-28,2026-05-31,41.6,100,1.47,D,Idle,v4.0,13304.4,3351,21,48,1
1653117,Palletizer,Locus,MDL-3449,54532917,2020-03-13,2021-03-25,2024-06-16,2025-07-18,40.24,50,2.98,A,Active,v5.0,3461.8,4245,25,37,1
1223756,Sorter,ABB,MDL-2660,31122825,2022-12-10,2022-06-05,2024-09-09,2025-09-06,76.89,50,0.72,D,Active,v4.0,1182.2,3648,27,38,1
1930247,Palletizer,OMRON,MDL-5932,78866310,2023-02-01,2024-02-07,2024-10-21,2025-06-13,22.74,100,2.27,F,Maintenance,v4.1,660.8,637,26,20,1
1116803,AMR,Locus,MDL-3059,59810720,2019-11-18,2022-05-15,2025-02-15,2025-11-16,41.7,100,1.52,A,Charging,v4.2,3691.6,5417,51,7,1
2958460,Palletizer,Fanuc,MDL-8867,84216831,2019-01-09,2022-01-23,2024-10-14,2026-02-18,25.41,100,3.19,A,Idle,v4.1,3299.2,10697,9,43,0
1856772,Palletizer,Fanuc,MDL-5360,60577585,2022-05-28,2020-09-05,2025-03-11,2025-09-06,12.04,50,2.18,F,Maintenance,v3.2,248.5,6598,36,20,1
1908329,AGV,6 River,MDL-7583,45125029,2019-09-25,2019-11-23,2024-12-06,2026-04-01,31.91,1500,0.79,E,Active,v5.0,2412.9,1394,18,13,1
1734820,AMR,OMRON,MDL-7698,88443206,2022-01-29,2024-12-01,2024-02-29,2026-03-19,21.95,1500,2.52,A,Active,v4.1,1300.4,3752,45,48,1
1294616,Palletizer,Kuka,MDL-9873,27603020,2021-11-14,2020-04-05,2024-09-30,2025-09-04,76.72,100,2.23,A,Active,v4.0,3846.3,5840,31,25,1
1220155,Palletizer,Fanuc,MDL-7242,56922745,2020-08-11,2023-12-07,2024-01-05,2026-06-19,23.78,50,1.32,A,Active,v4.2,2334.1,1932,5,3,1
1560586,AGV,Fanuc,MDL-1189,27687442,2024-11-13,2018-09-22,2025-04-18,2025-06-24,36.97,100,2.92,C,Active,v3.1,2083.6,3211,58,13,1
1455922,AMR,6 River,MDL-9064,81300992,2022-07-03,2021-07-10,2024-07-13,2025-12-25,41.29,1500,2.2,D,Decommissioned,v3.2,1580.0,7731,26,46,1
1817691,Palletizer,Geek+,MDL-7580,15620760,2022-12-15,2020-06-26,2024-03-20,2025-10-24,12.95,1000,1.93,B,Active,v4.1,3871.9,9307,69,29,1
1390326,Depalletizer,6 River,MDL-5028,29293038,2020-09-30,2021-03-01,2024-04-20,2025-07-05,39.04,50,0.74,A,Active,v4.0,1778.6,2692,11,2,0
1845406,AGV,Fanuc,MDL-7945,38238241,2022-04-21,2020-06-27,2024-10-27,2025-06-21,16.73,1500,1.75,F,Active,v5.0,3814.5,6479,58,24,1
1139691,AMR,Kuka,MDL-9719,40200485,2018-03-12,2020-12-25,2024-05-29,2026-06-20,48.13,50,0.79,A,Active,v4.2,86.1,2816,67,27,1
1648269,Arm,Kuka,MDL-3179,48140952,2018-07-05,2019-07-25,2024-05-02,2026-05-08,33.48,100,2.41,B,Decommissioned,v4.2,233.2,4983,14,20,1
1145916,AMR,OMRON,MDL-1290,91960167,2021-06-17,2023-05-21,2025-03-14,2026-04-12,34.49,200,0.9,D,Decommissioned,v5.0,3444.0,7193,30,7,1
1039683,AMR,Fanuc,MDL-8989,14590322,2022-10-13,2021-08-05,2024-07-27,2025-12-10,23.61,50,0.54,B,Maintenance,v4.0,4523.3,4963,79,26,1
1445058,Sorter,6 River,MDL-9024,88873171,2021-08-09,2019-06-09,2024-02-24,2025-08-19,62.89,50,2.35,A,Active,v3.1,1694.5,6120,15,37,1
1081366,AMR,OMRON,MDL-4574,44922051,2021-05-12,2021-09-08,2024-06-26,2025-08-12,74.23,50,1.35,B,Error,v4.1,1649.6,1909,12,11,0
1821321,AMR,Fanuc,MDL-6117,29663512,2023-03-24,2024-01-25,2025-02-21,2025-10-22,36.5,50,1.83,A,Charging,v4.1,723.9,3708,24,33,1
1808504,AGV,OMRON,MDL-7870,30602639,2018-09-16,2023-05-06,2024-07-06,2025-07-31,67.33,200,1.54,F,Error,v4.0,2077.6,2527,16,27,1
1378063,Sorter,Fanuc,MDL-2339,55984957,2020-03-28,2023-05-06,2024-09-18,2026-05-16,35.8,200,0.95,B,Active,v3.1,4482.6,3525,69,48,1
1513762,Palletizer,6 River,MDL-2439,74413442,2020-02-28,2020-01-06,2024-06-18,2025-09-21,13.88,100,3.5,D,Idle,v4.0,2564.1,903,75,44,0
1798758,Depalletizer,Geek+,MDL-5828,93615079,2019-04-27,2018-03-05,2024-05-12,2025-12-24,14.2,200,0.53,D,Charging,v4.2,421.7,3637,36,14,1
1880775,Palletizer,OMRON,MDL-7237,93610960,2020-01-15,2019-02-12,2024-04-01,2025-11-17,67.12,500,1.99,D,Charging,v4.1,700.8,6439,14,36,1
1869541,AGV,ABB,MDL-5696,43889524,2019-12-17,2019-12-21,2024-07-20,2026-04-12,61.64,200,2.72,A,Idle,v4.0,3609.6,6121,59,48,1
1687910,Palletizer,ABB,MDL-7091,73770263,2023-01-11,2022-08-26,2024-04-06,2026-04-18,37.99,1500,1.44,A,Active,v4.0,6623.4,5975,39,44,0
1318419,Arm,ABB,MDL-7220,23223842,2023-01-30,2018-10-16,2024-03-25,2026-02-18,70.24,200,1.22,A,Active,v4.1,3532.5,4629,35,28,1
1001710,AMR,Fanuc,MDL-7354,43551871,2019-12-13,2020-05-09,2024-06-29,2025-08-01,65.96,200,2.64,B,Active,v5.0,1521.9,5885,9,21,1
1342517,Depalletizer,OMRON,MDL-5519,47658095,2023-03-03,2019-03-23,2024-08-04,2025-08-27,42.56,50,3.03,B,Active,v3.1,2658.0,3477,35,1,1
1476839,AMR,ABB,MDL-1056,20927346,2020-04-09,2019-11-02,2025-04-27,2026-06-29,49.36,1000,3.49,A,Maintenance,v4.2,815.0,3051,33,14,1
1009193,AGV,ABB,MDL-4182,78851343,2023-10-24,2019-06-08,2024-06-13,2026-03-29,53.57,100,2.9,C,Maintenance,v4.0,3887.0,4709,18,18,1
2267131,Palletizer,Fanuc,MDL-8438,60370628,2022-08-18,2024-07-16,2025-04-21,2025-07-16,9.41,100,1.02,E,Maintenance,v4.0,733.2,7127,53,45,0
1395329,Sorter,ABB,MDL-9090,67651852,2019-12-28,2019-02-12,2024-10-15,2025-12-25,20.12,200,2.23,B,Active,v3.2,1343.1,4103,38,24,0
1904781,AMR,Geek+,MDL-2680,21498782,2019-07-09,2021-08-28,2025-02-19,2025-10-03,64.72,100,1.82,B,Maintenance,v3.1,727.3,1353,31,4,1
1822069,Arm,ABB,MDL-3625,87702844,2018-11-16,2024-02-25,2024-10-20,2025-11-14,33.65,100,1.61,E,Active,v4.2,1335.1,5471,85,38,1
2295090,AMR,Kuka,MDL-2206,55878441,2021-07-21,2018-11-10,2024-02-15,2025-07-24,48.83,1000,3.47,E,Maintenance,v4.2,1578.1,5868,26,3,0
1389366,Palletizer,Locus,MDL-6155,89759149,2019-11-14,2022-02-23,2025-02-25,2025-10-31,41.47,50,3.03,C,Maintenance,v3.2,2890.8,2784,88,37,1
2210514,AMR,6 River,MDL-3243,85478455,2024-04-30,2023-02-12,2024-09-09,2025-11-08,61.91,200,1.88,D,Idle,v4.1,239.5,4516,3,45,0
1193319,AMR,ABB,MDL-3775,77239766,2022-07-27,2019-03-23,2024-08-09,2025-07-30,25.34,200,0.88,D,Active,v4.1,4069.8,7438,28,40,1
1526380,AMR,Kuka,MDL-7706,55571185,2019-02-08,2019-06-19,2024-09-21,2025-07-23,64.24,1000,1.62,B,Maintenance,v3.2,1600.2,2818,20,40,1
1851268,Cobot,6 River,MDL-7875,12772552,2021-03-24,2019-12-21,2024-11-07,2025-10-02,77.85,1000,2.59,B,Error,v4.2,37.7,4265,54,13,0
1305619,Sorter,Locus,MDL-8836,43428526,2020-06-24,2020-06-19,2024-04-21,2025-06-29,12.32,50,1.43,A,Active,v4.2,2165.8,3934,14,29,1
1421133,AGV,Fanuc,MDL-9994,73925579,2018-10-06,2018-09-25,2025-03-16,2026-02-08,56.19,100,1.06,C,Idle,v4.1,793.7,7668,91,6,1
1660913,AMR,ABB,MDL-2828,24582868,2024-01-28,2021-10-29,2024-07-21,2026-06-21,62.19,100,2.66,A,Maintenance,v4.1,4402.3,5587,16,47,1
1169122,Depalletizer,Fanuc,MDL-4583,19065944,2022-07-05,2023-04-02,2024-11-07,2026-05-18,60.28,200,1.25,B,Error,v4.2,3258.3,5190,39,8,1
1082736,AGV,Geek+,MDL-4642,14184430,2020-02-19,2022-12-20,2025-01-26,2025-12-15,52.81,100,1.48,B,Active,v3.1,1169.1,4353,49,44,1
1487922,AGV,ABB,MDL-7743,85792545,2019-02-06,2019-10-28,2025-03-26,2026-02-28,68.55,200,1.31,C,Idle,v3.2,406.5,7001,24,49,1
1957539,Sorter,ABB,MDL-2037,38591387,2023-05-22,2022-03-11,2024-11-08,2025-11-02,71.42,1500,1.75,B,Active,v4.1,1011.8,5344,18,38,0
1142845,AGV,6 River,MDL-7749,83301439,2022-06-28,2020-07-02,2025-03-15,2025-08-05,67.72,200,1.19,A,Idle,v3.2,1602.8,6458,33,22,1
1234684,Palletizer,6 River,MDL-1181,57373407,2018-02-21,2020-04-08,2024-10-29,2025-12-23,19.44,200,0.57,D,Active,v4.2,2960.8,5664,84,1,1
1687644,AMR,OMRON,MDL-5680,49551565,2018-06-18,2018-11-13,2024-08-25,2025-06-09,67.34,50,1.75,C,Active,v5.0,114.1,3918,43,24,1
1885598,Depalletizer,OMRON,MDL-9381,31216811,2024-08-30,2024-07-02,2024-01-04,2025-12-27,23.85,500,3.18,C,Active,v4.2,1070.9,6916,48,10,1
1662412,Depalletizer,Kuka,MDL-6355,47334917,2018-10-10,2020-08-05,2024-05-31,2025-12-28,68.92,200,2.63,A,Idle,v4.0,1380.6,2707,78,40,1
1882994,AGV,Locus,MDL-2607,21232527,2018-04-24,2019-09-16,2024-01-30,2025-07-10,26.51,100,1.99,A,Charging,v4.1,96.2,6743,9,2,1
1223762,Depalletizer,Fanuc,MDL-1509,41674978,2022-01-07,2019-12-09,2025-01-30,2025-06-05,47.4,100,0.58,C,Active,v4.2,9804.5,5256,13,7,1
1809135,AMR,Locus,MDL-3389,86755746,2024-04-11,2024-10-24,2024-06-05,2026-04-26,63.27,50,2.08,F,Idle,v4.1,1625.2,6216,80,39,1
1363856,Arm,ABB,MDL-3634,99148943,2023-12-31,2021-04-12,2024-10-20,2026-02-12,41.15,50,0.94,B,Error,v3.2,4680.2,3942,10,31,1
1373298,Sorter,Locus,MDL-6890,17327893,2018-01-01,2018-03-20,2024-04-22,2026-05-06,11.45,200,2.61,C,Active,v3.2,2629.0,2697,39,6,1
1562048,Cobot,Fanuc,MDL-1124,20999605,2019-05-14,2020-11-17,2024-10-28,2026-05-15,46.53,50,3.37,B,Active,v4.1,2752.2,9132,33,16,1
1128053,Palletizer,Fanuc,MDL-2513,98070690,2020-12-27,2023-04-22,2024-08-20,2026-04-05,76.17,200,2.92,E,Charging,v4.0,65.6,4099,50,49,1
1988590,AMR,6 River,MDL-5677,30465387,2018-04-23,2022-12-07,2025-04-26,2026-04-21,46.59,100,3.37,C,Active,v5.0,5960.0,7172,108,36,1
1245201,AGV,Kuka,MDL-4830,82739154,2022-06-06,2023-12-15,2024-12-04,2025-06-18,32.95,200,1.03,C,Active,v5.0,922.8,2516,61,36,1
1207997,Depalletizer,ABB,MDL-9072,39262623,2018-09-20,2023-01-17,2024-06-27,2025-07-30,56.79,50,0.88,D,Active,v4.1,380.7,2381,51,35,1
1668604,Palletizer,OMRON,MDL-8813,40426903,2021-10-23,2020-12-02,2024-07-06,2025-08-16,14.46,200,2.35,C,Idle,v4.0,1420.8,9419,26,29,1
1336792,AGV,6 River,MDL-5060,94546910,2018-04-01,2024-12-03,2024-07-14,2026-03-09,57.94,200,2.07,B,Idle,v3.1,5633.4,7229,17,44,1
1143459,AGV,Fanuc,MDL-9768,28222513,2020-07-01,2020-05-26,2024-08-21,2025-10-14,49.07,500,2.18,A,Idle,v4.2,2218.2,5283,77,26,1
1163819,AMR,Locus,MDL-6732,32569262,2021-01-15,2018-12-05,2024-09-08,2026-03-10,48.09,100,1.52,A,Active,v4.2,1823.9,5994,48,47,1
1027697,Sorter,ABB,MDL-1920,99776070,2019-10-09,2020-07-01,2024-07-27,2026-02-28,55.67,1000,0.87,B,Idle,v4.1,91.3,3302,32,33,1
1998865,AGV,ABB,MDL-6216,88421634,2020-12-01,2023-07-20,2024-12-20,2025-12-29,43.85,200,2.62,A,Idle,v4.1,1075.8,5171,21,9,1
1043137,AGV,ABB,MDL-8886,78285807,2019-12-20,2019-05-13,2024-02-23,2025-11-02,72.05,100,1.64,A,Idle,v4.2,418.8,4439,23,2,1
1695066,Palletizer,Kuka,MDL-3208,54921570,2019-11-22,2022-08-17,2025-02-18,2025-09-09,73.69,1500,1.75,C,Active,v5.0,1706.2,4189,26,10,1
1752925,Palletizer,Locus,MDL-2648,86260182,2020-12-28,2021-04-12,2025-04-21,2025-10-14,74.82,50,0.74,B,Idle,v4.1,6701.3,5541,36,18,1
1475277,AMR,6 River,MDL-5916,82493986,2018-11-03,2021-04-26,2024-10-14,2026-04-01,28.68,50,1.52,B,Active,v4.1,9810.8,4505,35,41,1
1684823,AGV,Geek+,MDL-8701,68758900,2019-11-17,2020-06-15,2024-11-25,2025-11-01,23.92,100,2.98,E,Active,v3.1,705.1,3485,43,29,1
1278737,Palletizer,Geek+,MDL-6721,63682424,2020-01-28,2024-03-18,2024-12-28,2025-08-26,48.28,100,1.83,B,Idle,v4.2,3223.1,4986,42,22,1
1612762,AMR,Locus,MDL-6746,42930557,2020-03-29,2024-05-25,2024-02-24,2025-12-04,62.59,100,3.38,A,Active,v4.2,4464.9,7839,59,40,1
1509332,Palletizer,Kuka,MDL-5068,38697130,2020-09-10,2024-07-27,2024-12-14,2025-06-16,50.38,200,1.65,D,Error,v4.1,4436.9,2607,60,37,1
1073781,Depalletizer,ABB,MDL-9418,11641906,2023-05-17,2024-08-14,2024-05-16,2026-03-26,56.61,50,0.6,E,Decommissioned,v3.2,9432.6,5443,24,10,1
1166398,Arm,Locus,MDL-4793,50784127,2022-01-31,2023-05-25,2025-01-10,2025-08-08,8.69,200,1.33,F,Idle,v4.2,5272.1,3524,33,37,1
1329042,Sorter,Locus,MDL-6668,29492202,2024-12-06,2024-02-21,2024-05-07,2025-06-19,66.27,50,0.74,E,Idle,v5.0,275.8,4715,60,44,1
1968226,Arm,Kuka,MDL-3371,85496539,2022-03-13,2022-08-11,2025-01-27,2026-02-15,10.55,100,2.47,A,Active,v5.0,1390.2,6936,22,21,1
1937172,AGV,OMRON,MDL-8723,11477408,2024-01-17,2019-07-11,2024-05-17,2025-07-01,27.24,100,3.27,C,Charging,v3.1,668.2,4226,72,30,1
1346187,AMR,Locus,MDL-5489,90963996,2021-05-13,2019-01-28,2024-03-29,2025-11-24,28.21,100,2.07,B,Error,v4.1,298.6,5187,17,19,0
1178034,AGV,Geek+,MDL-9050,41995325,2018-12-13,2019-01-04,2024-07-14,2026-04-11,43.18,100,0.52,C,Idle,v3.2,5309.3,2662,70,33,1
1396329,Palletizer,Fanuc,MDL-4458,31843524,2018-03-27,2019-02-10,2024-08-16,2026-01-16,51.38,50,3.08,C,Decommissioned,v4.1,326.5,4273,22,35,1
2316745,AMR,Kuka,MDL-3438,30451314,2021-11-09,2019-05-19,2024-09-25,2025-06-15,46.17,200,2.37,A,Decommissioned,v4.0,826.3,6675,34,37,0
1802187,AGV,Fanuc,MDL-5448,20253191,2023-11-23,2018-05-27,2024-03-03,2026-04-17,38.76,1000,3.46,C,Idle,v3.1,4269.0,2066,87,7,1
1398483,AMR,Fanuc,MDL-7892,43920883,2023-12-07,2021-04-14,2024-02-13,2026-03-29,78.05,100,1.74,D,Idle,v4.1,123.2,5074,30,39,1
1932323,AGV,Fanuc,MDL-7925,30579807,2019-10-16,2019-10-05,2025-03-31,2025-06-07,69.33,50,1.01,F,Active,v4.1,1367.4,1661,7,38,1
1956751,AGV,OMRON,MDL-1883,65895858,2018-07-19,2019-02-20,2024-10-15,2026-06-29,68.75,100,0.97,D,Active,v3.1,3882.0,6938,51,29,0
1580939,AGV,6 River,MDL-9584,12604510,2022-05-13,2023-01-06,2025-01-19,2026-01-12,12.38,50,1.12,A,Active,v4.1,1660.3,5004,48,17,1
1670924,Palletizer,Geek+,MDL-9607,21991332,2023-01-07,2018-06-01,2025-01-20,2026-01-25,17.83,100,2.66,C,Maintenance,v5.0,3856.2,2849,21,8,1
1746123,AMR,Kuka,MDL-1667,65032847,2020-02-19,2024-08-12,2025-02-21,2025-08-13,12.59,100,1.73,C,Active,v3.2,1578.1,2411,18,36,1
1923651,AMR,Locus,MDL-2919,37671461,2020-12-14,2019-04-25,2024-02-21,2025-08-30,16.72,200,0.6,A,Charging,v4.0,3383.7,4593,15,27,1
1843869,AMR,Kuka,MDL-5838,18418017,2021-07-15,2020-06-13,2024-07-14,2026-01-30,7.16,1000,1.44,C,Idle,v4.2,2481.5,6850,64,35,1
1577318,AMR,Fanuc,MDL-8197,98678911,2022-06-16,2022-12-14,2025-03-07,2026-01-22,45.08,50,2.96,A,Idle,v4.2,22.6,4403,21,19,1
1390864,AGV,ABB,MDL-1601,78042372,2021-09-09,2021-02-06,2024-05-06,2026-01-14,24.4,200,1.55,F,Error,v3.1,4629.1,7601,38,7,1
1615339,AGV,Fanuc,MDL-9121,44507186,2020-12-30,2019-05-28,2025-02-13,2025-08-05,54.88,200,3.37,D,Idle,v4.1,9099.7,6346,92,30,1
1332266,AMR,Fanuc,MDL-9214,96161583,2022-07-10,2023-03-11,2024-07-26,2026-02-19,16.81,500,1.56,D,Active,v4.1,3935.2,7919,70,43,0
1587408,Palletizer,OMRON,MDL-2116,93250767,2018-07-04,2018-12-02,2024-01-05,2026-03-07,21.12,100,2.79,C,Active,v4.0,303.8,9280,98,37,1
1828000,AMR,OMRON,MDL-6372,10246439,2018-02-15,2025-01-09,2024-01-23,2025-09-30,18.84,50,2.42,D,Idle,v4.2,3995.2,2639,13,0,1
1924506,Arm,Fanuc,MDL-8082,96946490,2018-03-23,2020-05-11,2024-07-24,2026-04-29,41.32,500,2.33,B,Error,v4.2,1641.9,3297,27,42,1
