order_id,product_id,batch_id,order_date,planned_start_datetime,actual_start_datetime,planned_end_datetime,actual_end_datetime,planned_quantity_units,actual_quantity_units,unit_of_measure,production_line,shift,operator_id,quality_score,rejection_rate_pct,order_status,robot_assisted,energy_consumed_kwh,rework_required
21492579,1999857,4253121,2023-07-24,2022-10-29,2022-10-29 00:00:00,2022-10-30 04:00:00,2022-10-30 04:00:00,2338,2319,Tin,Line-2,Morning,3978427,91.4,0.178,Completed,1,140.32,0
22002725,1572779,4859445,2023-02-12,2025-03-16,2025-03-16 05:00:00,2025-03-18 20:00:00,2025-03-19 04:00:00,17202,16552,Tin,Line-5,Night,3734621,91.73,6.057,Completed,0,381.0,0
29333053,1607246,4277824,2024-03-05,2025-01-20,2025-01-19 22:00:00,2025-01-22 09:00:00,2025-01-22 12:00:00,36598,38093,Pouch,Line-2,Afternoon,3740998,83.54,0.574,Completed,1,110.77,1
22238252,1053401,4887142,2024-01-24,2023-04-20,2023-04-20 05:00:00,2023-04-20 04:00:00,2023-04-20 08:00:00,25472,23550,Box,Line-4,Morning,3409371,64.58,1.282,Scheduled,0,93.91,0
22105796,1293622,4790839,2022-09-23,2023-01-31,2023-01-31 05:00:00,2023-02-02 19:00:00,2023-02-03 00:00:00,18367,16944,Tin,Line-1,Afternoon,3914243,78.95,1.297,In-Progress,1,20.29,0
23224782,1011937,4321950,2023-06-08,2022-10-07,2022-10-07 02:00:00,2022-10-08 20:00:00,2022-10-09 02:00:00,10222,9855,Pouch,Line-1,Morning,3901505,72.0,2.746,Completed,0,10.0,0
24523004,1622987,4772380,2024-12-19,2024-01-08,2024-01-07 22:00:00,2024-01-09 09:00:00,2024-01-09 09:00:00,24328,22574,Tin,Line-1,Afternoon,3318317,90.0,1.554,Scheduled,1,120.67,0
27203748,1782766,4405571,2022-11-07,2024-04-23,2024-04-22 22:00:00,2024-04-25 23:00:00,2024-04-26 01:00:00,36473,31847,Box,Line-3,Morning,3727304,83.58,2.167,Completed,1,324.3,0
24515971,1513564,4893044,2023-04-03,2023-10-30,2023-10-29 23:00:00,2023-10-31 17:00:00,2023-10-31 15:00:00,1669,1462,Pouch,Line-2,Morning,3027535,66.96,0.024,Cancelled,1,108.41,0
20069233,1907241,4462246,2022-08-03,2024-05-29,2024-05-29 04:00:00,2024-05-30 14:00:00,2024-05-30 23:00:00,30598,26448,Box,Line-1,Morning,3614456,82.32,0.012,Completed,1,38.64,1
22320258,1596232,4296898,2023-04-01,2023-07-30,2023-07-29 22:00:00,2023-07-31 01:00:00,2023-07-31 02:00:00,2358,2082,Box,Line-1,Morning,3996430,93.93,1.318,On-Hold,0,126.18,0
28213369,1704581,4770247,2023-06-20,2022-11-09,2022-11-08 23:00:00,2022-11-10 05:00:00,2022-11-10 05:00:00,34409,36086,Tin,Line-1,Morning,3788246,80.03,0.026,Completed,1,16.06,0
21768377,1087665,4683669,2022-07-01,2023-02-21,2023-02-21 00:00:00,2023-02-22 12:00:00,2023-02-22 16:00:00,15351,14955,Pouch,Line-4,Morning,3030142,95.24,0.915,Completed,1,318.86,0
22858569,1023226,4259309,2022-04-21,2024-08-08,2024-08-08 05:00:00,2024-08-09 15:00:00,2024-08-09 22:00:00,3255,3333,Carton,Line-3,Morning,3661268,89.01,0.114,Completed,1,48.12,0
25070616,1908240,4116985,2024-06-26,2023-08-03,2023-08-03 03:00:00,2023-08-03 22:00:00,2023-08-04 04:00:00,41909,39488,Box,Line-4,Afternoon,3507508,87.16,3.561,Completed,1,97.32,0
21762712,1523031,4672032,2023-04-15,2023-08-14,2023-08-13 22:00:00,2023-08-15 19:00:00,2023-08-15 19:00:00,13310,12024,Tin,Line-2,Afternoon,3850731,75.58,0.757,In-Progress,1,326.46,0
28349084,1841505,4348113,2023-12-11,2023-03-28,2023-03-28 05:00:00,2023-03-29 19:00:00,2023-03-30 00:00:00,4338,4250,Tin,Line-4,Afternoon,3468634,82.51,2.884,In-Progress,1,44.48,0
21858119,1644466,4705633,2022-03-06,2025-01-11,2025-01-11 03:00:00,2025-01-11 11:00:00,2025-01-11 18:00:00,11741,10346,Tin,Line-4,Morning,3889409,87.39,2.048,Completed,1,10.85,0
22658608,1842696,4417307,2022-06-26,2024-07-18,2024-07-18 04:00:00,2024-07-20 14:00:00,2024-07-20 18:00:00,20130,18621,Tin,Line-4,Morning,3304889,64.25,1.148,Completed,1,128.15,1
27564834,1489992,4489744,2022-04-05,2023-03-03,2023-03-02 22:00:00,2023-03-03 22:00:00,2023-03-03 20:00:00,47278,45292,Tin,Line-2,Morning,3640661,76.99,0.166,Completed,1,10.0,0
23345347,1218215,4029459,2023-09-20,2024-12-07,2024-12-07 04:00:00,2024-12-08 13:00:00,2024-12-08 17:00:00,25047,24031,Pouch,Line-1,Night,3029921,96.46,0.93,Completed,0,207.11,0
25151425,1718266,4000371,2023-12-13,2023-11-06,2023-11-06 01:00:00,2023-11-06 21:00:00,2023-11-06 23:00:00,19923,20215,Box,Line-2,Morning,3488443,70.32,0.956,In-Progress,1,175.12,0
26952021,1616425,4162920,2022-06-08,2022-10-11,2022-10-10 22:00:00,2022-10-11 16:00:00,2022-10-11 16:00:00,35507,37182,Tin,Line-5,Morning,3878244,84.14,4.514,Completed,0,68.65,0
23777086,1476972,4568388,2022-05-30,2024-11-02,2024-11-02 05:00:00,2024-11-03 01:00:00,2024-11-03 08:00:00,40587,40573,Pouch,Line-5,Afternoon,3896703,84.54,3.518,Scheduled,1,414.38,0
27193440,1890269,4339168,2024-05-12,2024-08-25,2024-08-25 00:00:00,2024-08-25 20:00:00,2024-08-25 20:00:00,4315,4305,Tin,Line-1,Morning,3892533,43.48,1.855,Cancelled,0,21.57,1
24146732,1402296,4716688,2025-02-16,2024-09-24,2024-09-24 02:00:00,2024-09-25 14:00:00,2024-09-25 20:00:00,32800,28484,Tin,Line-3,Afternoon,3237633,81.53,0.052,Scheduled,1,103.77,0
27837755,1835058,4087312,2024-12-13,2024-06-24,2024-06-24 07:00:00,2024-06-26 23:00:00,2024-06-27 06:00:00,41777,43471,Carton,Line-2,Night,3952800,78.23,0.933,Completed,1,10.0,0
27070674,1379476,4029104,2025-01-30,2024-01-17,2024-01-17 06:00:00,2024-01-18 16:00:00,2024-01-19 01:00:00,5238,4868,Pouch,Line-1,Night,3322292,68.45,0.562,Scheduled,1,18.66,0
28714209,1008888,4036923,2022-08-27,2025-01-31,2025-01-31 03:00:00,2025-02-02 08:00:00,2025-02-02 10:00:00,11906,11762,Carton,Line-5,Morning,3713139,84.46,5.09,Completed,1,117.81,0
29519664,1875783,4713301,2023-03-06,2024-01-12,2024-01-11 22:00:00,2024-01-12 06:00:00,2024-01-12 07:00:00,15095,14773,Carton,Line-5,Afternoon,3088604,44.56,4.435,Scheduled,1,61.97,0
22292547,1143014,4385716,2023-05-09,2023-06-16,2023-06-16 05:00:00,2023-06-18 07:00:00,2023-06-18 15:00:00,7545,6647,Tin,Line-3,Morning,3578499,79.96,7.052,In-Progress,1,40.6,0
21582507,1101770,4295513,2023-05-20,2024-04-24,2024-04-23 22:00:00,2024-04-26 02:00:00,2024-04-26 00:00:00,15395,15245,Tin,Line-5,Morning,3336120,68.69,2.707,Completed,1,191.36,0
26347068,1458976,4358975,2022-07-12,2023-02-14,2023-02-14 03:00:00,2023-02-14 04:00:00,2023-02-14 07:00:00,23412,23451,Tin,Line-3,Morning,3858549,83.88,2.261,Completed,1,298.54,0
24356834,1613795,4547938,2023-10-20,2023-08-15,2023-08-15 07:00:00,2023-08-15 08:00:00,2023-08-15 18:00:00,9498,9354,Box,Line-2,Night,3799979,71.76,0.349,On-Hold,1,120.63,1
20967128,1853159,4663591,2025-02-11,2023-02-11,2023-02-11 06:00:00,2023-02-12 16:00:00,2023-02-13 03:00:00,5946,5660,Tin,Line-1,Morning,3463467,85.03,0.486,Scheduled,1,93.94,0
29093633,1930770,4018427,2022-09-30,2025-02-11,2025-02-11 04:00:00,2025-02-13 10:00:00,2025-02-13 17:00:00,46033,43789,Tin,Line-1,Afternoon,3695988,80.08,2.469,Completed,0,123.42,0
20227460,1427021,4766746,2024-11-27,2023-02-20,2023-02-20 02:00:00,2023-02-21 04:00:00,2023-02-21 06:00:00,22403,23043,Carton,Line-2,Morning,3111113,98.31,0.218,On-Hold,1,98.93,0
26358244,1795845,4687346,2022-07-22,2022-10-06,2022-10-06 07:00:00,2022-10-06 11:00:00,2022-10-06 18:00:00,6500,5832,Tin,Line-3,Morning,3582955,76.46,2.516,Completed,1,77.58,0
27703153,1924477,4449837,2023-12-19,2024-09-03,2024-09-03 00:00:00,2024-09-04 21:00:00,2024-09-04 23:00:00,26824,27033,Tin,Line-2,Night,3622634,76.05,0.026,Completed,1,145.13,0
24502386,1919440,4108168,2022-10-27,2022-11-20,2022-11-20 04:00:00,2022-11-22 15:00:00,2022-11-22 21:00:00,31157,27072,Carton,Line-2,Night,3964946,83.0,0.718,In-Progress,1,71.21,0
28094534,1861161,4568137,2024-03-17,2024-12-01,2024-11-30 22:00:00,2024-12-03 07:00:00,2024-12-03 05:00:00,36822,32817,Box,Line-2,Afternoon,3102375,92.43,1.167,Completed,1,10.0,1
22024739,1491315,4238357,2022-11-24,2022-10-04,2022-10-04 00:00:00,2022-10-05 08:00:00,2022-10-05 09:00:00,15792,14326,Tin,Line-4,Morning,3399101,80.05,0.665,Scheduled,1,33.36,0
26681053,1078743,4310926,2022-01-21,2023-02-11,2023-02-11 01:00:00,2023-02-11 13:00:00,2023-02-11 15:00:00,48825,48395,Box,Line-1,Night,3435952,80.13,2.081,In-Progress,1,139.36,0
26852301,1059792,4001019,2024-03-31,2023-02-14,2023-02-14 01:00:00,2023-02-16 03:00:00,2023-02-16 07:00:00,8262,8492,Tin,Line-5,Morning,3278335,90.99,1.831,Completed,0,101.63,1
21867633,1984697,4532140,2024-01-15,2023-10-05,2023-10-05 06:00:00,2023-10-07 22:00:00,2023-10-08 05:00:00,12019,10315,Pouch,Line-4,Morning,3629977,95.09,0.36,Completed,0,103.98,0
24328488,1679754,4131349,2022-12-03,2022-12-27,2022-12-27 05:00:00,2022-12-28 11:00:00,2022-12-28 18:00:00,14782,15359,Tin,Line-2,Afternoon,3047689,61.25,1.431,In-Progress,1,54.58,0
29538790,1244390,4776204,2022-02-27,2024-04-09,2024-04-09 06:00:00,2024-04-11 07:00:00,2024-04-11 16:00:00,18585,16584,Pouch,Line-1,Afternoon,3791100,68.18,0.068,In-Progress,0,104.94,0
29085466,1867607,4201677,2022-01-01,2023-06-20,2023-06-20 06:00:00,2023-06-22 09:00:00,2023-06-22 18:00:00,7624,7485,Box,Line-3,Morning,3419356,93.22,0.646,Completed,1,304.43,0
22965975,1305206,4314610,2023-11-24,2023-11-04,2023-11-04 05:00:00,2023-11-05 11:00:00,2023-11-05 18:00:00,31059,29592,Carton,Line-2,Afternoon,3199028,73.57,0.971,In-Progress,0,10.0,0
24289930,1576370,4078295,2023-06-16,2023-06-25,2023-06-24 23:00:00,2023-06-27 22:00:00,2023-06-27 22:00:00,8960,8488,Tin,Line-1,Afternoon,3218531,81.17,0.8,In-Progress,1,76.16,1
21939351,1835039,4575137,2022-09-28,2024-04-19,2024-04-19 05:00:00,2024-04-21 02:00:00,2024-04-21 11:00:00,26940,24906,Box,Line-4,Morning,3659516,58.74,1.246,Scheduled,1,227.07,0
20795559,1190991,4151092,2023-03-10,2022-10-22,2022-10-22 01:00:00,2022-10-24 20:00:00,2022-10-25 00:00:00,44754,42714,Tin,Line-1,Night,3340416,85.72,3.887,Completed,1,112.39,0
20066113,1935456,4748858,2022-03-10,2023-01-21,2023-01-21 04:00:00,2023-01-21 19:00:00,2023-01-21 22:00:00,6470,5942,Pouch,Line-1,Afternoon,3659022,59.94,0.111,Completed,1,456.79,0
22666032,1857408,4959922,2022-03-04,2023-11-07,2023-11-07 03:00:00,2023-11-07 19:00:00,2023-11-08 01:00:00,539,523,Tin,Line-3,Morning,3480511,76.06,0.353,Scheduled,1,540.65,0
20334203,1566281,4398138,2023-06-18,2023-07-16,2023-07-15 22:00:00,2023-07-16 15:00:00,2023-07-16 16:00:00,30295,26193,Tin,Line-5,Afternoon,3254618,91.72,0.515,Completed,1,369.47,0
22682202,1824975,4034809,2024-07-28,2022-12-16,2022-12-16 02:00:00,2022-12-17 01:00:00,2022-12-17 02:00:00,35435,32730,Carton,Line-2,Afternoon,3312205,70.36,2.569,Completed,1,21.91,1
27370570,1374786,4795038,2022-11-06,2022-08-24,2022-08-23 23:00:00,2022-08-24 16:00:00,2022-08-24 19:00:00,34113,29674,Tin,Line-3,Night,3432155,77.44,0.822,Completed,1,311.89,0
21155715,1837926,4763031,2024-08-06,2023-09-02,2023-09-01 22:00:00,2023-09-04 17:00:00,2023-09-04 20:00:00,4193,4368,Tin,Line-5,Morning,3573438,92.37,0.043,On-Hold,1,175.43,1
24350141,1120453,4226577,2022-07-03,2025-02-15,2025-02-15 00:00:00,2025-02-15 04:00:00,2025-02-15 03:00:00,844,816,Tin,Line-2,Afternoon,3517254,68.37,2.435,Completed,1,188.43,0
20170424,1641450,4672427,2024-04-20,2023-08-17,2023-08-16 22:00:00,2023-08-19 18:00:00,2023-08-19 16:00:00,33847,29726,Carton,Line-5,Afternoon,3158763,64.87,0.632,Completed,1,156.1,0
22512584,1526872,4765567,2022-12-20,2023-11-22,2023-11-22 03:00:00,2023-11-23 04:00:00,2023-11-23 06:00:00,49515,45048,Tin,Line-1,Night,3720667,88.18,2.632,Completed,1,203.44,1
23541378,1246783,4923110,2022-03-29,2025-02-13,2025-02-13 01:00:00,2025-02-15 21:00:00,2025-02-15 22:00:00,33297,34243,Pouch,Line-2,Night,3247270,67.37,0.497,Scheduled,0,612.08,0
23275614,1486133,4914363,2024-11-08,2024-01-27,2024-01-26 22:00:00,2024-01-29 20:00:00,2024-01-29 23:00:00,46000,46500,Pouch,Line-1,Afternoon,3213919,97.91,1.059,In-Progress,1,128.38,0
22077611,1035651,4980716,2022-06-04,2024-04-17,2024-04-16 23:00:00,2024-04-17 12:00:00,2024-04-17 10:00:00,16943,15939,Tin,Line-4,Night,3791077,66.02,2.178,Completed,0,214.52,0
20193487,1978165,4081561,2022-09-05,2024-12-16,2024-12-16 02:00:00,2024-12-17 08:00:00,2024-12-17 14:00:00,32222,30264,Tin,Line-1,Afternoon,3682801,74.8,0.697,Cancelled,1,82.03,0
26955577,1719803,4901364,2022-12-08,2024-11-07,2024-11-06 23:00:00,2024-11-08 12:00:00,2024-11-08 15:00:00,44705,44932,Tin,Line-3,Afternoon,3244279,69.19,0.017,Completed,1,368.49,0
29680786,1404635,4769883,2023-04-13,2024-06-06,2024-06-06 07:00:00,2024-06-06 18:00:00,2024-06-07 05:00:00,41392,38717,Tin,Line-2,Morning,3265892,84.91,3.969,Completed,1,41.51,0
25159203,1480594,4782123,2025-02-06,2024-02-07,2024-02-07 07:00:00,2024-02-07 16:00:00,2024-02-08 02:00:00,49329,42720,Box,Line-5,Morning,3435479,71.27,1.263,In-Progress,1,326.07,0
28172008,1305867,4669787,2022-08-27,2023-09-14,2023-09-13 23:00:00,2023-09-15 17:00:00,2023-09-15 19:00:00,40136,39176,Box,Line-2,Afternoon,3231197,52.36,0.425,Completed,1,354.13,0
22935586,1521481,4254250,2023-07-28,2024-02-16,2024-02-15 22:00:00,2024-02-16 22:00:00,2024-02-16 21:00:00,13901,13077,Tin,Line-2,Afternoon,3486322,86.59,2.071,Completed,1,344.81,0
26815881,1687534,4455775,2024-05-04,2024-09-15,2024-09-15 04:00:00,2024-09-15 17:00:00,2024-09-15 23:00:00,21204,18860,Box,Line-2,Morning,3999383,88.39,0.357,Completed,1,534.37,0
26910309,1312439,4499839,2023-08-21,2023-06-30,2023-06-30 02:00:00,2023-07-01 03:00:00,2023-07-01 07:00:00,32425,29762,Tin,Line-3,Night,3714283,87.57,0.527,Completed,1,377.97,1
25424130,1745906,4495753,2024-10-18,2023-03-09,2023-03-09 00:00:00,2023-03-09 16:00:00,2023-03-09 18:00:00,4449,3836,Tin,Line-2,Afternoon,3124447,60.07,7.737,In-Progress,1,43.55,0
24350511,1999219,4010167,2023-05-31,2024-09-16,2024-09-16 06:00:00,2024-09-17 12:00:00,2024-09-17 19:00:00,45468,44403,Pouch,Line-3,Night,3562311,91.13,0.997,Completed,0,288.15,0
29651331,1846655,4547994,2022-05-05,2023-12-19,2023-12-18 23:00:00,2023-12-21 02:00:00,2023-12-21 06:00:00,26541,23208,Tin,Line-3,Night,3607171,91.2,0.183,Scheduled,1,132.98,0
27288954,1680006,4252727,2022-03-27,2023-09-15,2023-09-15 02:00:00,2023-09-17 21:00:00,2023-09-18 03:00:00,13167,13209,Carton,Line-2,Morning,3855768,74.82,0.871,In-Progress,0,10.54,0
24923284,1182152,4203245,2022-10-10,2024-01-15,2024-01-15 05:00:00,2024-01-17 16:00:00,2024-01-18 02:00:00,19168,18478,Tin,Line-2,Afternoon,3387492,80.45,3.681,Completed,1,143.14,0
21818082,1195657,4347915,2024-07-24,2023-10-02,2023-10-01 23:00:00,2023-10-03 07:00:00,2023-10-03 09:00:00,44852,43891,Pouch,Line-2,Morning,3517346,91.86,1.688,Completed,1,67.37,0
24726582,1769069,4145375,2024-02-02,2022-12-26,2022-12-26 04:00:00,2022-12-26 11:00:00,2022-12-26 20:00:00,41140,40413,Tin,Line-3,Afternoon,3934645,85.29,3.481,In-Progress,1,117.29,0
26356613,1702566,4447494,2024-09-25,2023-02-26,2023-02-26 04:00:00,2023-02-27 03:00:00,2023-02-27 08:00:00,17264,15956,Pouch,Line-1,Afternoon,3650780,79.8,1.22,In-Progress,1,16.28,0
28650236,1394607,4842462,2022-05-23,2024-07-28,2024-07-27 22:00:00,2024-07-28 17:00:00,2024-07-28 14:00:00,34808,30621,Tin,Line-3,Morning,3055111,77.69,1.365,On-Hold,1,91.66,0
20117633,1059530,4681143,2024-01-31,2023-06-08,2023-06-07 22:00:00,2023-06-10 08:00:00,2023-06-10 09:00:00,44961,47092,Tin,Line-2,Morning,3367458,87.83,0.971,In-Progress,1,51.14,0
21267540,1298331,4961787,2022-03-28,2023-06-20,2023-06-20 03:00:00,2023-06-22 05:00:00,2023-06-22 07:00:00,4958,4473,Tin,Line-2,Morning,3143137,77.58,0.908,Completed,0,86.51,0
28928115,1380162,4458359,2023-05-07,2024-11-14,2024-11-14 00:00:00,2024-11-16 02:00:00,2024-11-16 02:00:00,16698,15832,Tin,Line-3,Afternoon,3988282,84.01,1.596,Completed,1,107.63,0
25114915,1017742,4854669,2025-01-31,2022-11-15,2022-11-15 00:00:00,2022-11-17 03:00:00,2022-11-17 07:00:00,39657,36435,Tin,Line-3,Afternoon,3941016,83.1,4.017,Scheduled,1,163.81,0
23682152,1871428,4465338,2023-07-02,2023-12-03,2023-12-03 07:00:00,2023-12-04 16:00:00,2023-12-05 00:00:00,12355,11731,Pouch,Line-1,Afternoon,3874083,75.16,0.228,Completed,1,142.23,0
21133097,1243671,4790703,2023-12-22,2024-07-10,2024-07-10 01:00:00,2024-07-12 11:00:00,2024-07-12 15:00:00,30457,28039,Carton,Line-3,Morning,3949944,85.67,0.216,Completed,1,55.03,0
20084698,1160139,4526549,2024-01-06,2024-09-28,2024-09-28 00:00:00,2024-09-30 06:00:00,2024-09-30 10:00:00,46231,41421,Tin,Line-1,Morning,3727204,92.57,0.919,In-Progress,1,65.8,0
26374620,1691349,4387282,2024-11-14,2022-06-10,2022-06-10 03:00:00,2022-06-10 10:00:00,2022-06-10 18:00:00,28299,27289,Tin,Line-4,Night,3404436,78.56,0.543,Completed,1,65.72,0
24356128,1617069,4377825,2023-05-29,2023-08-23,2023-08-22 22:00:00,2023-08-25 14:00:00,2023-08-25 15:00:00,25965,23212,Pouch,Line-1,Afternoon,3923685,85.11,0.225,In-Progress,1,17.46,0
22688200,1433392,4075164,2022-02-18,2024-03-31,2024-03-31 01:00:00,2024-03-31 14:00:00,2024-03-31 19:00:00,21344,21642,Pouch,Line-2,Night,3853270,80.78,0.62,Completed,1,127.77,0
27603877,1751664,4553775,2024-03-21,2022-10-17,2022-10-17 07:00:00,2022-10-17 18:00:00,2022-10-18 03:00:00,2283,2225,Pouch,Line-1,Night,3959324,87.11,0.327,Completed,1,102.18,0
26832642,1886850,4710929,2022-04-24,2022-11-27,2022-11-27 00:00:00,2022-11-27 12:00:00,2022-11-27 13:00:00,43603,41519,Pouch,Line-1,Morning,3289758,93.83,1.355,In-Progress,1,67.74,0
24357580,1834082,4693602,2023-06-05,2024-04-17,2024-04-16 22:00:00,2024-04-18 22:00:00,2024-04-18 19:00:00,8185,8227,Pouch,Line-3,Morning,3040526,97.49,0.494,Completed,1,351.69,0
28940329,1658093,4784023,2023-02-17,2023-05-12,2023-05-12 04:00:00,2023-05-13 01:00:00,2023-05-13 04:00:00,19859,18778,Box,Line-3,Night,3942012,87.86,0.793,Completed,0,181.73,0
27117274,1457357,4854277,2023-06-06,2024-08-26,2024-08-25 22:00:00,2024-08-27 22:00:00,2024-08-27 20:00:00,23736,24827,Pouch,Line-2,Morning,3212225,79.89,2.238,In-Progress,1,21.95,1
21538717,1932766,4127478,2022-10-11,2023-09-22,2023-09-21 22:00:00,2023-09-24 01:00:00,2023-09-23 23:00:00,39604,33766,Tin,Line-2,Night,3250544,83.0,0.613,Completed,1,10.0,0
21845284,1084295,4046311,2024-03-25,2024-12-03,2024-12-03 01:00:00,2024-12-04 22:00:00,2024-12-05 02:00:00,30397,26033,Tin,Line-1,Morning,3370281,72.34,0.877,Completed,1,106.11,0
29927215,1219817,4904352,2023-07-15,2022-08-31,2022-08-31 05:00:00,2022-09-02 08:00:00,2022-09-02 18:00:00,36578,32590,Tin,Line-2,Night,3962087,72.73,0.387,Completed,1,59.9,0
27797838,1958709,4562562,2023-06-19,2023-04-08,2023-04-08 05:00:00,2023-04-09 21:00:00,2023-04-10 01:00:00,3443,2983,Tin,Line-2,Night,3698918,80.2,1.727,In-Progress,1,272.36,1
24395396,1249067,4855320,2024-04-18,2024-11-19,2024-11-19 06:00:00,2024-11-20 12:00:00,2024-11-20 23:00:00,36043,31663,Carton,Line-1,Morning,3643678,94.43,1.262,Completed,1,124.97,0
20858812,1656631,4090087,2023-10-26,2024-04-22,2024-04-22 05:00:00,2024-04-22 10:00:00,2024-04-22 16:00:00,30639,26684,Tin,Line-1,Morning,3268507,33.45,1.505,Completed,1,231.16,0
24007291,1379821,4391227,2023-07-17,2022-06-30,2022-06-30 03:00:00,2022-07-01 19:00:00,2022-07-01 21:00:00,44007,37621,Tin,Line-4,Afternoon,3820622,72.47,0.784,In-Progress,1,890.79,0
21825732,1326507,4052397,2022-10-05,2023-12-07,2023-12-07 04:00:00,2023-12-09 18:00:00,2023-12-09 21:00:00,27572,25120,Tin,Line-3,Morning,3392837,71.93,1.364,Completed,1,47.28,0
29642780,1250798,4838018,2023-10-22,2023-07-15,2023-07-15 01:00:00,2023-07-17 08:00:00,2023-07-17 09:00:00,20280,19363,Pouch,Line-5,Morning,3190272,56.11,1.8,Completed,1,96.16,0
27230403,1195676,8220850,2022-10-15,2022-07-12,2022-07-12 07:00:00,2022-07-13 10:00:00,2022-07-13 18:00:00,46287,45506,Box,Line-5,Afternoon,3905821,96.15,0.181,Completed,1,10.0,0
28331501,1602035,4774407,2022-06-05,2025-03-15,2025-03-14 23:00:00,2025-03-17 14:00:00,2025-03-17 18:00:00,19491,18855,Tin,Line-1,Morning,3236823,79.17,1.656,In-Progress,1,75.68,0
20844142,1593184,4219365,2022-11-18,2024-05-21,2024-05-21 07:00:00,2024-05-23 01:00:00,2024-05-23 08:00:00,46108,47671,Tin,Line-1,Night,3152171,86.75,0.591,Completed,1,54.3,0
27285520,1986714,4325994,2024-11-06,2023-01-07,2023-01-07 05:00:00,2023-01-09 21:00:00,2023-01-10 03:00:00,6697,6260,Box,Line-1,Afternoon,3456266,79.58,3.327,Cancelled,1,625.01,0
20577028,1602953,4048925,2022-11-30,2023-03-27,2023-03-26 22:00:00,2023-03-28 02:00:00,2023-03-28 02:00:00,21362,19798,Carton,Line-1,Afternoon,3140925,77.25,0.554,Completed,1,62.65,0
28496978,1615848,4064225,2023-01-28,2024-08-29,2024-08-28 22:00:00,2024-08-31 05:00:00,2024-08-31 05:00:00,11597,10706,Tin,Line-2,Afternoon,3129485,78.24,0.888,Completed,1,117.4,1
27649364,1449927,4294963,2024-01-16,2024-12-21,2024-12-20 22:00:00,2024-12-22 00:00:00,2024-12-21 23:00:00,24740,23316,Carton,Line-2,Morning,3121598,91.73,0.605,Completed,1,37.06,0
26202335,1789799,4741376,2024-10-23,2023-11-03,2023-11-03 00:00:00,2023-11-03 18:00:00,2023-11-03 17:00:00,21720,20894,Carton,Line-1,Night,3200510,94.24,0.764,In-Progress,0,31.93,0
29159395,1250039,4666111,2023-09-26,2023-06-30,2023-06-29 23:00:00,2023-06-30 22:00:00,2023-07-01 01:00:00,16568,15998,Tin,Line-1,Morning,3795470,80.44,0.255,Completed,0,188.78,0
23158661,1833789,4666835,2023-04-03,2024-05-05,2024-05-05 00:00:00,2024-05-07 17:00:00,2024-05-07 20:00:00,47928,41310,Box,Line-1,Night,3539626,87.06,0.09,Completed,0,188.7,0
29257041,1960657,4547725,2022-04-15,2024-10-30,2024-10-30 02:00:00,2024-10-31 01:00:00,2024-10-31 07:00:00,22473,22669,Tin,Line-3,Afternoon,3651342,85.72,2.573,Completed,1,163.45,0
24423658,1535271,4952660,2024-07-19,2023-06-25,2023-06-25 03:00:00,2023-06-27 11:00:00,2023-06-27 14:00:00,23790,22982,Pouch,Line-3,Afternoon,3261560,93.24,1.714,Completed,1,108.74,0
21455905,1868896,4559664,2022-04-24,2024-08-01,2024-08-01 06:00:00,2024-08-02 18:00:00,2024-08-03 05:00:00,42156,42831,Tin,Line-1,Night,3226341,69.37,0.168,Completed,1,42.15,0
21651843,1152517,4894990,2025-01-29,2024-09-18,2024-09-17 23:00:00,2024-09-19 23:00:00,2024-09-20 01:00:00,4353,4171,Tin,Line-3,Morning,3079097,73.99,1.173,Completed,1,24.34,0
25044964,1333373,4301615,2022-03-12,2024-09-27,2024-09-27 02:00:00,2024-09-28 15:00:00,2024-09-28 22:00:00,31603,27385,Tin,Line-4,Night,3043149,79.96,0.169,Scheduled,0,23.43,0
28014223,1108852,4903016,2023-10-26,2023-06-18,2023-06-18 07:00:00,2023-06-18 04:00:00,2023-06-18 11:00:00,44110,41985,Tin,Line-1,Afternoon,3446005,78.37,3.885,Completed,1,110.97,0
25566578,1262212,4512035,2024-11-20,2022-12-05,2022-12-04 22:00:00,2022-12-06 11:00:00,2022-12-06 12:00:00,42383,44123,Box,Line-1,Afternoon,3086908,73.03,0.37,Completed,0,53.03,0
20180992,1231858,4226796,2023-12-04,2024-11-20,2024-11-19 22:00:00,2024-11-21 20:00:00,2024-11-21 17:00:00,39061,38994,Tin,Line-2,Afternoon,3149399,70.33,1.204,Completed,1,206.93,0
25043284,1887598,4552218,2024-05-04,2025-03-05,2025-03-05 05:00:00,2025-03-05 17:00:00,2025-03-05 21:00:00,13014,11623,Tin,Line-2,Afternoon,3660628,91.51,1.938,Completed,0,55.19,0
21984031,1048490,4841548,2024-07-01,2022-12-17,2022-12-17 01:00:00,2022-12-17 11:00:00,2022-12-17 11:00:00,21582,18380,Tin,Line-1,Morning,3451488,60.38,0.55,Completed,0,28.47,0
