location_id,warehouse_zone,aisle,rack,shelf,bin,location_type,capacity_kg,capacity_units,current_occupancy_pct,temperature_controlled,min_temp_c,max_temp_c,humidity_controlled,last_audit_date,location_status,rack_height_m,load_type,barcode,is_active
6741223,C,26,7,3,8,Pick,1000,1580,91.12,0,10,20,0,2024-10-20,Available,3.42,Pallet,3820868113,1
6329685,A,28,5,4,6,Pick,5000,1036,50.07,0,2,30,0,2024-11-23,Occupied,5.09,Tote,8598994514,1
6463873,C,10,11,1,2,Staging,2000,1954,47.59,1,2,30,0,2024-09-12,Occupied,7.58,Pallet,7507975836,1
6567016,A,28,11,1,2,Returns,2000,135,91.05,1,18,8,0,2024-01-22,Occupied,3.13,Pallet,1059847788,1
6391829,C,16,8,3,2,Bulk,5000,858,71.18,0,10,30,0,2025-04-24,Reserved,10.83,Pallet,2543979923,1
6239793,F,28,13,2,2,Staging,1500,1916,54.65,0,2,20,1,2024-05-07,Available,4.19,Pallet,8654916929,1
6754786,A,18,14,3,1,Pick,1500,1329,78.57,0,15,25,1,2025-01-18,Occupied,7.81,Carton,8704533672,1
6598126,C,10,6,7,7,Overflow,1500,1281,73.22,0,10,25,0,2024-05-03,Available,2.66,Pallet,5803169700,1
6369371,A,22,17,1,1,Pick,500,1180,45.11,0,15,20,1,2024-01-25,Occupied,5.72,Tote,3038034821,1
6398811,C,19,3,4,3,Bulk,1000,1417,38.89,0,2,8,0,2024-11-09,Occupied,4.7,Tote,5634118331,1
6442965,F,12,19,6,5,Pick,2000,1650,58.03,0,18,30,0,2024-03-19,Available,6.98,Carton,9712357430,0
6103506,C,9,17,3,5,Bulk,500,1326,75.84,0,18,25,1,2025-01-20,Reserved,7.56,Pallet,7338091504,1
6465247,D,3,4,2,4,Quarantine,1000,1819,85.82,0,15,30,0,2024-09-29,Available,9.09,Pallet,9438373922,1
6827653,A,8,5,6,3,Pick,2000,747,72.22,0,2,8,1,2024-04-20,Reserved,8.24,Bulk,8038649412,1
6898874,C,12,2,4,1,Pick,1500,945,64.44,1,2,20,0,2024-01-17,Available,2.62,Pallet,2157467972,1
6275257,C,20,16,5,9,Pick,1500,365,91.59,0,2,8,0,2025-03-21,Available,7.37,Tote,4574036625,1
6998512,A,25,15,5,4,Overflow,1000,774,49.7,0,2,30,0,2024-04-16,Occupied,7.36,Bulk,4082625933,1
6839906,D,17,2,1,3,Pick,1500,1932,23.16,1,15,25,0,2024-10-14,Blocked,4.01,Pallet,3305340976,1
6515203,A,7,12,6,9,Overflow,1000,628,56.19,1,15,30,0,2024-05-06,Occupied,7.8,Bulk,2693431380,1
6778374,A,15,17,2,8,Bulk,1000,1384,50.45,0,10,8,1,2024-12-04,Occupied,8.22,Pallet,3614248495,1
6499724,B,29,1,6,7,Pick,5000,1632,81.86,0,10,25,1,2024-02-25,Occupied,6.08,Tote,6324614473,1
6720698,C,13,3,2,9,Staging,1500,1369,62.98,0,15,8,0,2024-04-29,Occupied,7.07,Tote,3021152016,0
6860729,C,1,16,4,9,Overflow,1000,111,31.35,0,2,30,0,2024-10-11,Available,11.26,Pallet,6725341750,1
6021749,A,1,9,7,2,Quarantine,1500,1991,52.26,1,18,8,0,2024-11-15,Occupied,8.93,Pallet,6783036950,1
6478296,B,10,10,1,3,Overflow,5000,1572,82.46,0,15,8,0,2024-03-05,Maintenance,7.94,Bulk,8491139906,1
6506266,D,2,15,2,2,Bulk,1000,1862,51.05,0,15,20,1,2024-09-13,Occupied,8.25,Carton,9036336339,0
6254656,A,11,11,2,8,Bulk,1500,1573,28.64,0,10,30,0,2024-11-30,Maintenance,5.35,Pallet,8640431294,0
6966639,C,5,11,5,8,Pick,1500,1578,92.72,1,15,30,1,2025-03-22,Available,9.96,Carton,2380530300,1
6537769,D,28,8,5,5,Overflow,3000,572,20.31,0,2,20,0,2025-03-27,Occupied,11.83,Tote,7833468586,1
6802506,C,13,8,5,8,Staging,3000,654,46.04,1,2,20,0,2024-08-25,Occupied,8.08,Tote,5249113068,1
6664915,A,18,12,6,3,Overflow,2000,628,75.04,1,15,8,0,2024-07-30,Occupied,6.12,Carton,8614344303,1
6719561,E,9,12,7,1,Bulk,1000,1023,44.88,1,10,20,0,2024-03-13,Available,11.53,Tote,5514193770,1
6525087,A,9,4,5,8,Overflow,1000,655,86.02,0,15,8,1,2024-10-01,Occupied,8.92,Bulk,8314375551,1
6248303,C,18,6,6,8,Pick,1500,1228,34.55,0,18,25,0,2025-03-25,Maintenance,5.15,Carton,8504148672,1
6650630,C,2,13,3,8,Pick,500,1585,58.67,0,2,30,0,2024-01-25,Occupied,8.63,Carton,5992028693,1
6928248,A,20,5,6,2,Bulk,1000,929,70.78,0,10,20,0,2024-10-08,Reserved,8.63,Carton,6730251921,1
6135770,C,1,18,4,7,Pick,5000,439,73.07,1,18,8,0,2024-07-24,Blocked,8.76,Carton,9263287634,1
7353151,A,11,10,6,7,Pick,1000,1362,0.0,0,18,30,0,2024-09-04,Available,4.99,Carton,4252374443,0
6157058,C,20,7,7,6,Pick,3000,1874,48.58,0,2,30,0,2024-09-03,Available,10.9,Bulk,5232398793,1
6439908,D,12,10,4,9,Staging,1000,530,77.65,0,2,30,1,2024-05-03,Maintenance,5.07,Pallet,4891198608,1
6919180,C,29,1,3,1,Bulk,500,1384,71.27,1,15,20,0,2024-02-11,Available,11.74,Pallet,8010692373,1
6086753,A,24,2,3,1,Bulk,1000,888,50.2,0,2,8,0,2025-05-12,Occupied,7.23,Pallet,4137826068,1
6056650,A,4,10,5,1,Bulk,2000,1150,26.32,0,15,30,0,2025-03-23,Maintenance,7.69,Pallet,6822700258,1
6363054,D,25,12,4,3,Pick,1000,135,45.13,0,18,20,0,2024-11-03,Available,6.44,Pallet,7503057275,1
6136568,E,25,14,7,6,Overflow,1500,331,46.7,1,15,20,0,2024-06-05,Occupied,8.94,Tote,1730203345,1
6862905,D,23,7,4,5,Bulk,2000,461,78.7,0,10,30,0,2025-02-25,Occupied,5.23,Bulk,2918360810,1
6094010,C,2,16,4,3,Pick,2000,1639,29.61,1,2,25,0,2024-05-26,Maintenance,5.73,Tote,1593716505,1
6926635,E,15,8,1,8,Bulk,1000,1441,40.89,0,10,20,0,2025-02-21,Occupied,5.76,Pallet,4904059154,1
6045709,A,12,9,5,5,Pick,1500,400,16.0,0,10,30,0,2024-01-12,Occupied,7.41,Tote,8908227392,1
6153649,A,21,15,6,8,Bulk,5000,892,61.3,0,10,25,1,2024-02-14,Occupied,10.9,Pallet,1438904731,1
6756626,D,17,13,6,9,Bulk,1000,1045,46.9,1,10,25,1,2024-01-27,Maintenance,11.59,Bulk,9270775770,1
6085357,B,11,5,4,6,Bulk,1500,1614,65.81,1,10,25,1,2024-07-07,Occupied,6.51,Pallet,9393176370,1
7456384,A,6,3,1,8,Bulk,1500,189,0.0,0,18,25,0,2024-04-26,Available,4.93,Pallet,7351443908,0
6115975,D,2,19,4,2,Bulk,1500,967,58.17,0,10,20,1,2024-09-03,Available,3.29,Carton,9354832932,1
6953650,C,14,8,5,5,Bulk,3000,374,77.24,0,10,25,0,2024-05-27,Occupied,9.57,Tote,2782157649,1
6920678,B,10,14,1,5,Pick,500,975,40.06,1,10,30,1,2024-04-17,Occupied,11.73,Pallet,9048443075,1
6734535,A,24,14,3,8,Pick,3000,735,49.52,0,18,25,0,2024-08-10,Blocked,8.46,Pallet,5022101058,1
6373068,B,14,18,5,6,Overflow,500,1226,26.21,0,10,30,1,2025-04-11,Available,8.99,Tote,7637427135,1
6578985,A,5,4,6,4,Quarantine,1500,354,54.78,0,10,25,0,2024-09-04,Occupied,11.25,Pallet,6878363069,1
6221169,D,21,14,4,8,Overflow,1500,1539,92.08,1,15,25,0,2024-06-08,Available,4.41,Tote,4908680491,1
6363102,B,4,10,6,9,Pick,3000,809,74.53,1,18,30,0,2024-09-16,Occupied,6.27,Tote,7313583229,1
6594184,C,13,6,3,7,Bulk,1000,1747,70.02,0,2,30,0,2024-11-28,Available,3.02,Pallet,6380216038,1
6152800,A,25,7,6,7,Pick,1500,450,16.36,0,2,30,0,2024-06-07,Occupied,5.65,Carton,1711995774,1
6486395,B,5,9,1,3,Overflow,1000,1251,73.64,1,15,30,0,2024-11-30,Available,9.09,Carton,8898116473,1
6818409,A,5,7,4,7,Bulk,2000,598,76.42,0,18,25,1,2024-12-14,Blocked,4.91,Bulk,7639709448,1
6021420,A,13,1,2,5,Bulk,3000,1826,73.38,0,18,20,0,2024-02-04,Occupied,4.49,Pallet,4644282745,1
6833875,A,22,4,2,3,Pick,1000,788,61.5,0,10,25,0,2024-08-05,Available,7.23,Pallet,9779577717,1
6039891,C,10,10,2,5,Bulk,3000,1421,60.63,0,18,30,0,2024-10-28,Available,11.91,Pallet,3911377730,1
6054948,B,3,3,7,4,Pick,3000,904,74.67,0,10,8,0,2024-05-20,Available,8.65,Tote,7514066014,1
6019820,C,4,14,2,8,Bulk,1500,1821,70.24,1,18,30,0,2025-03-06,Occupied,6.8,Pallet,6475790422,1
6423576,B,6,16,1,1,Pick,1500,999,75.26,0,2,20,0,2025-02-09,Occupied,4.81,Tote,2899074719,1
6492491,C,17,2,2,3,Bulk,1000,1960,49.02,0,15,25,0,2024-07-10,Occupied,11.88,Pallet,7530742570,1
6172380,E,1,6,6,4,Pick,3000,1806,90.54,0,18,8,0,2024-02-29,Blocked,5.75,Tote,6817699660,1
6969683,A,15,12,4,9,Bulk,1000,1235,62.65,1,2,20,1,2024-12-21,Available,2.85,Pallet,9994282064,1
6756999,B,22,2,2,6,Overflow,1500,147,56.17,0,18,8,0,2024-11-21,Available,3.38,Pallet,2611390783,1
6722701,B,23,6,5,4,Bulk,3000,109,56.88,1,18,30,0,2024-09-25,Available,2.89,Carton,1367852899,1
6697802,E,16,10,6,6,Bulk,2000,1958,24.19,0,15,8,0,2024-04-03,Occupied,11.61,Tote,2223464916,1
6015315,A,21,19,5,9,Pick,1000,80,44.86,1,10,8,0,2025-03-18,Blocked,5.79,Pallet,1231764264,0
6797286,B,1,6,2,4,Staging,1500,605,70.5,1,2,20,0,2025-03-31,Available,3.08,Carton,3298066916,1
6754641,A,1,19,5,5,Pick,3000,1643,63.05,1,2,25,1,2024-07-29,Occupied,7.6,Pallet,7185833331,1
6856930,C,17,4,7,2,Bulk,2000,872,71.58,0,2,20,0,2024-02-14,Occupied,11.38,Pallet,6031174236,1
6925536,C,28,4,5,9,Bulk,1500,604,57.38,0,10,20,1,2024-05-27,Reserved,7.11,Bulk,6411794749,1
6004385,A,17,4,6,3,Overflow,1000,103,87.11,0,10,25,0,2024-08-26,Occupied,11.57,Tote,8160922770,1
6759311,A,20,12,7,5,Staging,1000,1412,42.7,0,18,8,0,2024-02-10,Available,11.22,Pallet,2144794403,1
6016480,B,20,5,7,2,Quarantine,2000,1842,85.64,1,18,25,1,2024-11-30,Occupied,6.48,Pallet,4311314884,1
6575242,B,3,4,6,7,Overflow,3000,1514,16.45,1,2,25,1,2024-10-06,Occupied,8.46,Tote,7689806505,1
6306792,C,11,8,4,4,Overflow,1500,651,67.27,1,2,25,0,2025-04-13,Occupied,8.47,Carton,1485372782,1
6438582,D,16,11,5,9,Overflow,1000,829,61.4,0,10,30,0,2025-01-15,Occupied,5.1,Pallet,4579677256,1
6219245,E,26,5,4,8,Pick,2000,1872,68.73,0,15,30,0,2024-07-19,Occupied,4.08,Bulk,7827899191,1
6397371,A,16,3,5,4,Pick,1000,1735,25.65,1,15,8,0,2024-05-11,Available,11.63,Carton,2895204629,1
6609321,A,21,6,2,6,Bulk,500,1800,77.59,1,2,25,0,2025-01-11,Occupied,2.53,Pallet,9525807153,1
6002057,C,17,14,2,9,Overflow,3000,1775,42.41,1,15,25,0,2025-05-10,Available,6.74,Carton,8040608452,1
6153992,C,4,17,1,8,Pick,2000,217,73.02,0,10,20,0,2025-01-02,Reserved,4.75,Pallet,8792685236,1
6080636,B,5,7,1,6,Pick,1500,425,79.15,0,2,20,0,2024-08-17,Available,8.3,Tote,2876178669,1
6312710,A,29,5,1,1,Bulk,2000,240,75.42,0,18,25,1,2025-03-04,Reserved,8.72,Carton,8966950149,1
6057745,A,7,2,2,6,Overflow,1500,70,47.07,0,2,30,0,2024-02-23,Blocked,7.96,Tote,3301137481,1
6257580,B,27,19,6,2,Quarantine,1000,381,47.64,0,18,20,1,2024-04-24,Available,5.12,Pallet,9514815533,1
6825004,A,11,14,4,4,Pick,2000,1050,64.75,1,18,30,1,2024-02-15,Maintenance,4.32,Pallet,7181308031,1
6977708,D,15,8,1,7,Pick,2000,1208,63.16,0,15,25,0,2024-10-30,Available,9.37,Bulk,9927195689,1
6515814,B,7,9,3,7,Pick,1500,236,71.38,1,10,20,0,2024-10-17,Occupied,7.82,Tote,6846730809,1
6033986,B,9,6,3,5,Overflow,1000,1987,31.13,0,10,30,1,2024-08-23,Occupied,4.18,Carton,7736076193,1
6109396,A,1,19,6,1,Staging,1000,1125,40.5,0,2,20,0,2024-10-05,Occupied,10.34,Bulk,5515840509,1
6040085,A,9,16,1,7,Bulk,1000,1683,58.8,1,10,8,0,2024-03-31,Occupied,5.26,Tote,1194896362,1
6709975,A,19,11,6,7,Bulk,3000,305,79.98,0,10,30,1,2024-07-18,Available,11.02,Pallet,8579245881,1
6400290,A,24,4,7,1,Pick,3000,1015,86.23,0,10,30,1,2024-04-09,Occupied,8.33,Bulk,3883207473,1
6039728,B,10,15,3,2,Overflow,2000,1187,66.45,1,2,30,1,2024-06-19,Occupied,11.58,Pallet,5312301234,1
6919930,C,6,16,5,3,Pick,1500,1554,51.1,0,18,8,0,2024-03-22,Available,9.57,Tote,2975238920,1
6952539,A,8,6,2,8,Pick,1000,1275,76.71,0,2,30,0,2024-03-03,Available,4.55,Tote,3446021528,1
6588734,D,1,15,7,4,Pick,1500,1938,43.25,1,18,20,0,2024-02-27,Occupied,6.6,Pallet,1996912358,1
6135787,A,16,18,2,2,Pick,1500,1402,63.57,1,18,25,0,2024-02-14,Occupied,6.57,Pallet,5605258406,1
6627334,A,1,19,5,4,Bulk,3000,245,93.77,0,10,8,0,2025-04-27,Maintenance,6.24,Carton,4121253029,0
6229805,B,8,12,6,1,Pick,1500,1739,31.23,1,10,25,0,2024-07-30,Blocked,3.18,Tote,4391166277,1
6075460,A,5,17,7,6,Pick,1500,1726,75.12,0,10,30,0,2024-01-05,Blocked,8.09,Pallet,2559904382,1
6935995,B,15,4,2,5,Pick,1500,372,54.44,1,10,20,1,2025-04-05,Blocked,4.06,Tote,2653571013,0
6405609,D,21,5,5,7,Pick,1500,392,82.29,0,10,8,1,2025-03-07,Available,6.99,Pallet,3151017225,1
6609554,B,12,1,2,7,Pick,2000,261,85.97,1,15,20,0,2024-02-05,Occupied,10.72,Pallet,3956686936,1
6429808,C,8,9,2,5,Bulk,500,1746,46.3,1,2,8,1,2024-12-15,Available,9.34,Tote,8152230302,1
6479441,F,11,2,3,5,Pick,2000,1228,73.81,1,10,25,0,2024-09-06,Occupied,3.29,Pallet,6305556075,1
6658524,D,14,12,4,2,Pick,1500,1957,59.48,0,2,30,0,2024-10-09,Occupied,7.49,Carton,1411551463,1
6686219,A,9,11,7,1,Pick,3000,1430,38.58,0,10,20,0,2024-06-03,Reserved,11.02,Carton,8932440087,1
6403142,B,17,6,4,2,Staging,2000,155,52.15,1,18,30,0,2024-01-04,Available,2.6,Carton,7410249251,1
6034548,A,2,14,4,3,Pick,500,1914,65.19,1,15,20,1,2024-08-22,Available,7.36,Carton,8929848723,1
6412462,F,17,18,3,9,Pick,2000,1239,60.82,0,10,30,0,2025-01-31,Occupied,10.58,Pallet,8224010451,1
6051388,C,7,18,2,6,Quarantine,2000,1479,82.0,1,15,25,1,2025-05-12,Occupied,2.61,Tote,7211505319,1
6512712,C,9,14,2,1,Staging,1500,408,66.94,1,15,25,0,2025-01-25,Available,9.51,Pallet,4832119259,1
6798019,A,12,6,5,1,Overflow,1500,1365,54.45,0,2,8,0,2024-06-14,Available,8.34,Pallet,7013944471,1
6886658,B,23,2,4,4,Quarantine,2000,1281,47.41,0,2,25,0,2025-01-26,Available,5.18,Pallet,1630077155,1
6864867,B,19,9,3,1,Bulk,1000,506,45.87,1,15,8,0,2024-11-29,Occupied,5.04,Tote,3997993067,1
6000785,E,11,17,7,2,Bulk,2000,1980,37.28,1,15,30,0,2025-03-27,Available,7.44,Bulk,7404314899,1
6335224,A,15,6,6,8,Quarantine,1000,245,73.26,1,2,30,0,2024-12-06,Occupied,8.17,Pallet,9930555601,1
6205645,B,13,18,6,9,Pick,500,1051,62.55,1,18,8,0,2025-03-04,Available,3.3,Tote,3816904575,1
6810410,B,11,10,7,4,Pick,2000,250,39.99,0,15,20,0,2024-05-22,Blocked,8.97,Carton,1608722609,1
6409734,C,9,1,4,4,Quarantine,500,1032,60.8,0,15,25,0,2024-11-18,Maintenance,4.95,Pallet,2393416653,1
6342575,D,4,19,6,2,Returns,1000,1235,47.81,1,10,25,0,2025-01-04,Occupied,5.56,Tote,2336874614,1
7358224,A,28,7,5,7,Staging,1000,770,0.0,0,18,25,0,2024-10-11,Available,11.59,Carton,6255664244,0
7877294,B,5,15,4,4,Staging,5000,1740,0.0,1,10,8,0,2024-03-21,Available,6.77,Pallet,2822615116,0
6113045,B,19,19,7,2,Pick,500,1733,78.96,0,18,8,0,2025-01-23,Available,3.55,Pallet,5260011375,1
6886593,B,16,9,5,4,Pick,1000,667,64.2,0,2,20,0,2024-04-23,Blocked,4.56,Pallet,5051588318,1
6031093,B,12,4,4,9,Bulk,1500,413,64.72,0,18,25,0,2025-03-12,Occupied,6.79,Tote,1625418800,1
6579788,A,26,10,2,8,Pick,500,83,56.23,0,2,8,1,2024-11-29,Occupied,8.71,Carton,3144484812,1
6735279,C,15,2,1,6,Quarantine,2000,1839,48.52,0,10,8,1,2024-01-12,Reserved,9.22,Pallet,8434713843,0
6906044,B,16,15,4,3,Bulk,1000,1520,88.65,0,2,8,0,2024-01-16,Reserved,8.75,Pallet,1331078389,1
6431826,A,15,10,7,8,Pick,1000,76,92.62,1,15,20,0,2024-10-26,Available,10.88,Pallet,1469091625,1
6259981,C,13,7,3,7,Pick,1000,75,47.13,0,2,25,0,2024-04-12,Available,11.39,Pallet,9579827134,1
6204127,E,23,8,7,9,Bulk,1000,310,51.32,0,2,8,0,2025-03-06,Available,10.52,Pallet,7526966402,0
6577959,B,23,2,2,8,Bulk,1000,993,57.95,0,2,30,0,2024-05-12,Reserved,9.73,Pallet,2861353696,1
6085510,A,2,2,7,4,Pick,1000,148,85.17,0,18,20,0,2025-04-25,Available,7.38,Carton,4832935811,1
6035767,B,25,18,1,2,Pick,1500,1656,46.3,1,10,20,0,2025-01-07,Available,10.7,Pallet,7969625014,1
6374887,A,23,16,7,9,Bulk,3000,330,93.04,0,2,30,0,2025-04-07,Occupied,2.89,Pallet,7641714108,1
6554490,B,6,1,2,4,Bulk,2000,354,70.88,0,2,30,0,2024-10-25,Available,10.92,Pallet,2610312450,1
6934754,E,29,13,2,3,Pick,1500,807,90.61,0,2,25,1,2024-06-27,Available,10.63,Pallet,3542770931,1
6403080,C,19,1,7,7,Bulk,1000,1586,85.81,0,2,20,0,2024-08-18,Available,10.24,Tote,5964611328,1
6367965,C,7,19,3,4,Quarantine,3000,718,52.4,0,18,20,1,2024-03-28,Maintenance,5.72,Pallet,2102261298,1
6334872,B,11,5,5,3,Bulk,3000,1381,21.94,1,18,30,0,2024-12-08,Available,3.31,Pallet,3741843422,1
6826003,B,13,5,3,3,Bulk,3000,1085,83.58,0,2,20,0,2025-04-10,Available,2.57,Carton,1141650600,1
6821970,A,5,8,5,9,Bulk,1000,1260,17.41,1,10,25,0,2024-01-04,Available,4.58,Pallet,5591615538,1
6206144,B,20,7,5,8,Pick,1000,890,85.41,0,15,25,1,2024-03-05,Blocked,2.78,Carton,3533570451,1
6897224,C,26,7,3,6,Staging,3000,1727,44.77,1,18,30,0,2025-02-13,Available,2.51,Pallet,3205077474,1
7531647,C,25,2,6,2,Pick,1500,751,0.0,1,10,20,0,2024-07-27,Available,8.97,Pallet,4283529615,0
6673238,C,16,8,3,9,Overflow,1000,1486,31.66,0,10,8,0,2025-03-19,Available,11.98,Pallet,3388139089,1
6147431,D,8,3,2,1,Quarantine,1000,1077,75.28,0,18,25,1,2024-11-07,Reserved,2.74,Carton,4017030727,1
6907891,A,6,8,6,4,Bulk,3000,919,63.95,0,2,20,0,2024-01-29,Occupied,10.94,Pallet,6424138133,1
6397216,B,14,15,5,7,Pick,1000,394,79.7,0,15,8,1,2024-07-27,Maintenance,11.67,Carton,9554629319,1
6274625,C,2,1,2,5,Staging,1500,1607,79.92,1,15,30,1,2024-12-30,Blocked,4.63,Tote,1504968923,1
6481231,A,12,17,7,1,Pick,2000,1125,34.54,1,2,8,0,2025-04-08,Maintenance,10.15,Pallet,5412829839,1
6633777,C,1,5,7,3,Staging,1000,740,79.38,1,18,30,0,2024-01-15,Available,4.04,Bulk,3448712473,1
6189121,C,28,14,1,1,Pick,1000,1372,57.27,0,18,25,0,2024-05-23,Occupied,7.92,Pallet,7517484231,1
6737198,E,7,4,7,8,Bulk,1000,1325,75.16,0,18,25,1,2025-04-30,Blocked,11.77,Pallet,9949102350,0
6049418,D,23,15,7,9,Quarantine,3000,199,74.7,0,18,20,0,2025-03-08,Available,2.61,Carton,9542731858,1
6117621,C,25,11,6,8,Bulk,1500,557,63.87,1,15,30,0,2025-01-18,Available,8.76,Carton,7635675189,1
6101258,D,6,7,7,3,Quarantine,1000,1474,72.42,0,18,8,0,2024-11-20,Available,7.06,Pallet,8741017586,1
6136770,B,15,13,2,8,Bulk,1500,607,75.86,0,2,30,0,2024-07-06,Available,8.8,Tote,9172786255,1
6499509,E,13,14,6,6,Quarantine,500,947,67.24,0,10,8,0,2024-01-09,Available,11.72,Carton,7465276346,1
6022379,C,9,7,3,5,Overflow,3000,830,49.54,0,10,8,0,2024-09-07,Occupied,11.05,Pallet,2613399249,1
6533509,A,3,7,1,9,Overflow,1000,153,70.33,1,15,25,1,2024-05-21,Maintenance,6.87,Tote,8690508452,1
6914689,D,6,10,3,9,Pick,2000,1348,30.55,1,15,30,0,2024-07-05,Occupied,7.31,Bulk,3702650148,1
6108969,B,21,19,5,1,Bulk,1500,822,76.28,0,18,30,0,2025-02-05,Occupied,9.49,Carton,7893347719,1
6897326,E,1,16,4,4,Pick,1500,854,51.75,0,10,30,0,2024-12-05,Blocked,7.96,Carton,2165085009,1
6986711,B,16,8,2,9,Returns,2000,522,75.98,0,15,20,0,2024-12-03,Occupied,6.66,Carton,1951556017,1
6816829,D,10,12,2,4,Pick,500,1848,29.6,0,15,30,0,2024-03-19,Available,5.35,Pallet,3420450941,1
6423834,B,20,18,2,2,Returns,1000,438,33.53,1,2,25,1,2024-10-16,Maintenance,4.95,Pallet,4844084191,1
6513366,A,8,14,1,5,Pick,500,1887,19.57,0,2,30,0,2025-02-08,Available,7.34,Pallet,8304459290,1
6893756,A,8,3,3,8,Bulk,3000,843,32.01,1,18,8,0,2025-03-17,Available,3.75,Bulk,2512445364,1
6525936,A,14,18,5,7,Bulk,500,707,62.2,0,10,8,0,2024-08-08,Occupied,8.14,Tote,8853751610,1
6233537,B,15,9,4,2,Pick,1500,458,61.72,0,15,20,0,2024-06-05,Occupied,5.81,Bulk,6557884571,0
6265293,B,2,2,5,2,Bulk,5000,306,82.16,0,10,25,0,2024-06-04,Blocked,10.91,Pallet,2475370006,1
6102133,A,16,7,2,5,Bulk,1500,1215,47.63,0,2,20,0,2024-02-17,Maintenance,8.25,Pallet,6527180625,1
6019535,F,20,19,6,8,Bulk,3000,1516,67.59,0,15,25,0,2025-05-10,Occupied,4.72,Pallet,5189569089,1
6826040,B,20,10,4,3,Staging,2000,1994,81.56,0,10,20,1,2024-04-16,Occupied,3.78,Pallet,6584834976,1
6368880,C,11,1,2,7,Staging,2000,211,60.81,1,2,30,0,2024-08-17,Occupied,6.8,Pallet,4507279075,1
6120892,A,6,2,3,1,Pick,1500,1075,71.59,0,2,30,0,2024-12-07,Occupied,4.96,Tote,4203237143,1
6405033,B,29,13,7,8,Bulk,1500,1031,80.02,1,10,8,0,2024-09-01,Occupied,11.45,Carton,6990617120,1
6005992,C,8,18,2,1,Pick,3000,1469,65.7,1,18,8,0,2025-05-05,Maintenance,10.18,Bulk,5986299027,1
6164325,A,1,6,2,8,Overflow,2000,240,3.31,1,15,8,1,2024-12-15,Available,4.35,Pallet,3628709714,0
6958161,A,1,13,7,7,Quarantine,1500,946,87.56,1,10,8,0,2024-12-04,Available,7.43,Pallet,8999359033,1
6277449,A,22,8,7,1,Bulk,1500,326,85.9,0,2,25,1,2024-02-15,Available,2.71,Pallet,8421606367,1
6257103,C,13,9,7,8,Pick,500,1161,70.51,1,18,20,0,2024-08-29,Available,2.89,Carton,9736653152,1
6024268,A,22,3,1,1,Pick,3000,1351,43.94,0,15,20,0,2024-05-14,Occupied,4.84,Bulk,2637600138,0
6762657,D,25,6,4,8,Bulk,3000,401,47.81,0,18,25,1,2024-12-14,Available,10.81,Pallet,4129650785,1
6470265,A,24,12,3,1,Pick,2000,373,72.13,0,18,30,0,2025-03-18,Available,7.42,Bulk,7262625382,1
6656002,E,17,7,2,2,Pick,500,1912,52.14,0,10,25,0,2025-03-26,Blocked,8.04,Pallet,7484643155,1
6810933,C,6,12,5,7,Pick,3000,615,64.34,0,15,8,1,2025-02-06,Available,4.22,Carton,2268344977,1
6248842,B,28,3,3,9,Staging,1500,539,34.95,1,10,20,1,2024-02-28,Available,3.37,Pallet,3731202280,1
6529105,B,3,9,3,4,Pick,500,1776,58.01,0,18,25,1,2024-06-15,Available,3.54,Bulk,8604087854,1
6337157,E,11,2,4,2,Overflow,3000,1958,68.3,0,18,30,0,2024-06-21,Available,5.4,Tote,1248745253,1
6218750,F,21,10,4,7,Bulk,500,1664,83.69,0,15,8,0,2024-04-16,Occupied,8.29,Pallet,4565841827,1
6087146,B,28,14,6,3,Pick,1000,637,49.59,0,10,30,0,2024-11-21,Blocked,9.41,Carton,7502859237,0
6110362,A,19,10,6,8,Pick,2000,1881,81.79,0,10,20,0,2024-06-16,Available,10.9,Tote,3668615971,1
6852985,B,12,10,4,2,Overflow,1500,1038,43.1,0,15,20,0,2025-03-07,Occupied,2.93,Pallet,8896140745,1
6217939,B,26,14,2,9,Returns,1000,655,63.72,0,2,8,0,2024-07-08,Blocked,7.36,Pallet,6048528832,0
6640294,B,19,3,4,6,Overflow,1000,1135,72.67,1,15,20,0,2024-01-11,Available,4.86,Tote,3193076125,1
6138501,C,19,14,1,2,Bulk,1500,1513,42.29,1,18,20,0,2025-02-01,Occupied,8.17,Tote,3109392077,1
6258004,C,27,10,2,5,Bulk,500,729,80.04,1,15,20,0,2024-06-17,Occupied,7.95,Pallet,8734468305,1
6105256,A,2,19,5,4,Bulk,500,761,94.2,0,15,20,1,2024-06-24,Available,4.16,Bulk,5408343265,1
6080585,D,28,2,4,9,Staging,3000,337,39.58,0,2,20,1,2024-05-18,Occupied,10.05,Pallet,7060320356,1
6173315,B,18,11,4,8,Staging,1500,868,74.03,0,15,20,0,2024-04-07,Available,10.83,Bulk,7385692802,1
6082168,B,7,11,3,3,Pick,3000,951,37.82,0,18,25,1,2025-01-18,Occupied,5.62,Carton,4578728695,1
6124782,A,21,17,7,5,Bulk,2000,1527,63.92,0,10,8,0,2024-03-09,Occupied,9.37,Bulk,4585860944,1
6116667,D,10,12,4,3,Bulk,1000,1699,9.68,0,2,20,1,2024-02-03,Blocked,3.79,Bulk,7367785472,1
6073417,E,20,14,6,8,Bulk,1000,913,77.13,0,18,20,0,2024-09-23,Available,7.68,Pallet,3224306807,1
